,date,temp_f,precip_mm
61,2015-01-03T09:51:00,33.98,0.0
62,2015-01-03T10:51:00,33.98,0.0
63,2015-01-03T11:51:00,33.98,0.0
64,2015-01-03T12:51:00,33.98,0.0
65,2015-01-03T13:51:00,35.06,0.0
66,2015-01-03T14:51:00,35.96,0.0
70,2015-01-03T15:51:00,37.04,0.0
71,2015-01-03T16:51:00,37.94,0.0
72,2015-01-03T17:20:00,37.94,0.0
73,2015-01-03T17:39:00,35.96,0.2
75,2015-01-03T17:51:00,35.06,0.3
76,2015-01-03T18:02:00,35.96,0.0
77,2015-01-03T18:22:00,35.06,0.2
79,2015-01-03T18:51:00,33.98,1.0
80,2015-01-03T19:11:00,33.98,0.2
81,2015-01-03T19:20:00,33.98,0.5
82,2015-01-03T19:42:00,33.98,1.2
83,2015-01-03T19:51:00,33.98,1.8
84,2015-01-03T20:16:00,33.98,1.0
85,2015-01-03T20:23:00,35.06,1.2
86,2015-01-03T20:36:00,35.06,1.5
87,2015-01-03T20:51:00,35.06,1.5
88,2015-01-03T21:31:00,35.06,1.0
89,2015-01-03T21:38:00,35.96,1.2
90,2015-01-03T21:51:00,35.96,1.3
91,2015-01-03T22:04:00,35.96,0.2
92,2015-01-03T22:31:00,35.96,1.7
93,2015-01-03T22:38:00,35.96,2.5
95,2015-01-03T22:51:00,37.04,3.0
96,2015-01-03T23:14:00,37.04,0.2
97,2015-01-03T23:40:00,37.04,1.2
99,2015-01-03T23:51:00,37.04,1.8
100,2015-01-04T00:28:00,37.94,1.7
101,2015-01-04T00:35:00,37.94,2.0
102,2015-01-04T00:51:00,39.02,2.8
103,2015-01-04T01:34:00,39.02,0.2
105,2015-01-04T01:51:00,39.92,0.8
106,2015-01-04T01:59:00,39.92,0.0
107,2015-01-04T02:10:00,39.92,0.2
108,2015-01-04T02:38:00,39.92,1.2
109,2015-01-04T02:51:00,39.92,1.5
110,2015-01-04T03:14:00,41.0,0.5
111,2015-01-04T03:51:00,41.0,1.3
112,2015-01-04T04:08:00,41.0,0.0
113,2015-01-04T04:29:00,41.0,0.2
115,2015-01-04T04:51:00,42.08,1.0
117,2015-01-04T05:11:00,42.08,1.2
118,2015-01-04T05:39:00,42.08,3.8
119,2015-01-04T05:51:00,42.08,3.8
120,2015-01-04T06:35:00,42.980000000000004,0.5
121,2015-01-04T06:51:00,42.980000000000004,0.3
122,2015-01-04T07:02:00,42.980000000000004,0.0
123,2015-01-04T07:22:00,42.980000000000004,0.0
124,2015-01-04T07:29:00,42.980000000000004,0.2
125,2015-01-04T07:51:00,42.980000000000004,0.3
129,2015-01-04T08:51:00,41.0,0.0
134,2015-01-04T09:51:00,42.08,0.0
137,2015-01-04T10:22:00,44.06,0.0
138,2015-01-04T10:51:00,44.96,0.3
139,2015-01-04T11:51:00,44.96,0.0
140,2015-01-04T12:51:00,44.06,1.0
141,2015-01-04T13:51:00,44.96,0.0
142,2015-01-04T14:01:00,44.96,0.0
143,2015-01-04T14:44:00,46.04,0.0
144,2015-01-04T14:51:00,46.04,0.0
145,2015-01-04T15:36:00,46.94,0.2
146,2015-01-04T15:51:00,46.94,0.3
147,2015-01-04T16:51:00,50.0,0.0
151,2015-01-04T17:51:00,50.0,0.0
152,2015-01-04T18:51:00,50.0,0.0
154,2015-01-04T19:51:00,51.98,0.0
156,2015-01-04T20:51:00,53.96,0.0
157,2015-01-04T21:51:00,55.04,0.0
158,2015-01-04T22:51:00,55.04,0.0
161,2015-01-04T23:51:00,55.04,0.0
162,2015-01-05T00:51:00,53.06,0.5
163,2015-01-05T01:18:00,53.06,0.2
164,2015-01-05T01:51:00,53.06,1.0
165,2015-01-05T02:51:00,51.98,0.3
166,2015-01-05T03:51:00,51.08,0.0
167,2015-01-05T04:51:00,50.0,0.0
169,2015-01-05T05:51:00,46.94,0.0
170,2015-01-05T06:51:00,46.04,0.0
171,2015-01-05T07:51:00,44.06,0.0
172,2015-01-05T08:51:00,42.980000000000004,0.0
173,2015-01-05T09:51:00,42.08,0.0
174,2015-01-05T10:51:00,41.0,0.0
175,2015-01-05T11:51:00,41.0,0.0
176,2015-01-05T12:51:00,39.02,0.0
177,2015-01-05T13:51:00,39.02,0.0
178,2015-01-05T14:51:00,37.94,0.0
179,2015-01-05T15:51:00,35.96,0.0
180,2015-01-05T16:51:00,35.96,0.0
181,2015-01-05T17:51:00,35.96,0.0
182,2015-01-05T18:51:00,35.96,0.0
183,2015-01-05T19:51:00,33.98,0.0
184,2015-01-05T20:51:00,33.08,0.0
185,2015-01-05T21:51:00,32.0,0.0
186,2015-01-05T22:51:00,30.02,0.0
187,2015-01-05T23:51:00,28.94,0.0
188,2015-01-06T00:51:00,26.96,0.0
189,2015-01-06T01:51:00,24.98,0.0
190,2015-01-06T02:51:00,23.0,0.0
191,2015-01-06T03:51:00,21.92,0.0
192,2015-01-06T04:51:00,21.92,0.0
194,2015-01-06T05:51:00,21.02,0.0
195,2015-01-06T06:51:00,19.939999999999998,0.0
196,2015-01-06T07:51:00,19.939999999999998,0.0
197,2015-01-06T08:51:00,19.939999999999998,0.0
198,2015-01-06T09:51:00,19.939999999999998,0.0
199,2015-01-06T10:51:00,19.04,0.0
200,2015-01-06T11:51:00,19.939999999999998,0.0
201,2015-01-06T12:51:00,19.939999999999998,0.0
202,2015-01-06T13:39:00,19.04,0.0
204,2015-01-06T13:51:00,19.04,0.0
205,2015-01-06T14:26:00,19.04,0.2
206,2015-01-06T14:51:00,19.04,0.5
207,2015-01-06T15:14:00,19.939999999999998,0.0
208,2015-01-06T15:22:00,19.04,0.0
209,2015-01-06T15:35:00,19.939999999999998,0.2
210,2015-01-06T15:51:00,19.939999999999998,0.5
211,2015-01-06T16:36:00,19.939999999999998,0.2
212,2015-01-06T16:51:00,19.939999999999998,0.3
213,2015-01-06T16:58:00,19.939999999999998,0.0
214,2015-01-06T17:30:00,19.939999999999998,0.0
215,2015-01-06T17:38:00,21.02,0.0
216,2015-01-06T17:51:00,21.02,0.0
217,2015-01-06T18:01:00,21.02,0.0
219,2015-01-06T18:44:00,21.02,0.0
220,2015-01-06T18:51:00,21.02,0.0
223,2015-01-06T19:51:00,21.92,0.0
224,2015-01-06T20:51:00,21.02,0.0
225,2015-01-06T21:51:00,21.02,0.0
227,2015-01-06T22:51:00,21.02,0.0
229,2015-01-06T23:51:00,21.02,0.0
230,2015-01-07T00:51:00,21.02,0.0
231,2015-01-07T01:51:00,21.02,0.0
232,2015-01-07T02:51:00,21.02,0.0
233,2015-01-07T03:51:00,21.02,0.0
234,2015-01-07T04:51:00,19.939999999999998,0.0
236,2015-01-07T05:51:00,19.939999999999998,0.0
237,2015-01-07T06:51:00,19.939999999999998,0.0
238,2015-01-07T07:51:00,19.939999999999998,0.0
239,2015-01-07T08:51:00,21.02,0.0
240,2015-01-07T09:51:00,21.92,0.0
241,2015-01-07T10:51:00,21.02,0.0
242,2015-01-07T11:51:00,21.02,0.0
243,2015-01-07T12:51:00,21.02,0.0
244,2015-01-07T13:51:00,21.02,0.0
245,2015-01-07T14:51:00,21.92,0.0
246,2015-01-07T15:51:00,23.0,0.0
247,2015-01-07T16:51:00,23.0,0.0
248,2015-01-07T17:51:00,21.92,0.0
249,2015-01-07T18:51:00,23.0,0.0
250,2015-01-07T19:51:00,21.92,0.0
251,2015-01-07T20:51:00,21.02,0.0
252,2015-01-07T21:51:00,19.04,0.0
253,2015-01-07T22:51:00,17.06,0.0
254,2015-01-07T23:51:00,15.079999999999998,0.0
255,2015-01-08T00:51:00,12.020000000000003,0.0
256,2015-01-08T01:51:00,10.940000000000001,0.0
257,2015-01-08T02:51:00,10.04,0.0
258,2015-01-08T03:51:00,10.04,0.0
259,2015-01-08T04:51:00,8.96,0.0
261,2015-01-08T05:51:00,8.96,0.0
262,2015-01-08T06:51:00,8.059999999999999,0.0
263,2015-01-08T07:51:00,8.059999999999999,0.0
264,2015-01-08T08:51:00,8.059999999999999,0.0
265,2015-01-08T09:51:00,8.059999999999999,0.0
266,2015-01-08T10:51:00,8.96,0.0
267,2015-01-08T11:51:00,8.96,0.0
268,2015-01-08T12:51:00,8.96,0.0
269,2015-01-08T13:51:00,10.940000000000001,0.0
270,2015-01-08T14:51:00,12.920000000000002,0.0
271,2015-01-08T15:51:00,15.979999999999997,0.0
272,2015-01-08T16:51:00,17.96,0.0
273,2015-01-08T17:51:00,19.939999999999998,0.0
274,2015-01-08T18:51:00,19.939999999999998,0.0
275,2015-01-08T19:51:00,19.939999999999998,0.0
276,2015-01-08T20:51:00,19.939999999999998,0.0
277,2015-01-08T21:51:00,19.04,0.0
278,2015-01-08T22:51:00,17.96,0.0
279,2015-01-08T23:51:00,17.96,0.0
280,2015-01-09T00:51:00,17.06,0.0
281,2015-01-09T01:51:00,15.979999999999997,0.0
282,2015-01-09T02:51:00,17.06,0.0
283,2015-01-09T03:51:00,17.96,0.0
284,2015-01-09T04:51:00,19.04,0.0
286,2015-01-09T05:51:00,19.939999999999998,0.0
287,2015-01-09T06:51:00,21.92,0.0
288,2015-01-09T07:51:00,23.0,0.0
289,2015-01-09T08:51:00,24.08,0.0
290,2015-01-09T09:51:00,24.98,0.0
291,2015-01-09T10:51:00,24.98,0.0
292,2015-01-09T11:45:00,24.8,0.0
294,2015-01-09T11:51:00,24.08,0.0
295,2015-01-09T12:00:00,23.0,0.0
296,2015-01-09T12:12:00,21.92,0.2
297,2015-01-09T12:38:00,23.0,0.7
298,2015-01-09T12:45:00,23.0,0.7
299,2015-01-09T12:51:00,23.0,1.0
300,2015-01-09T13:02:00,23.0,0.2
301,2015-01-09T13:24:00,23.0,0.7
302,2015-01-09T13:36:00,23.0,0.7
303,2015-01-09T13:48:00,23.0,1.0
304,2015-01-09T13:51:00,23.0,0.8
305,2015-01-09T14:06:00,24.08,0.0
306,2015-01-09T14:51:00,24.98,0.0
307,2015-01-09T15:51:00,26.060000000000002,0.0
308,2015-01-09T16:51:00,28.94,0.0
309,2015-01-09T17:51:00,30.92,0.0
310,2015-01-09T18:51:00,33.08,0.0
311,2015-01-09T19:51:00,32.0,0.0
312,2015-01-09T20:51:00,32.0,0.0
313,2015-01-09T21:51:00,30.92,0.0
314,2015-01-09T22:51:00,30.92,0.0
315,2015-01-09T23:51:00,30.02,0.0
316,2015-01-10T00:51:00,28.94,0.0
317,2015-01-10T01:51:00,26.96,0.0
318,2015-01-10T02:51:00,26.060000000000002,0.0
319,2015-01-10T03:51:00,24.98,0.0
320,2015-01-10T04:51:00,23.0,0.0
322,2015-01-10T05:51:00,23.0,0.0
323,2015-01-10T06:51:00,21.92,0.0
324,2015-01-10T07:51:00,19.939999999999998,0.0
325,2015-01-10T08:51:00,19.939999999999998,0.0
326,2015-01-10T09:51:00,19.04,0.0
327,2015-01-10T10:51:00,17.96,0.0
328,2015-01-10T11:51:00,17.06,0.0
329,2015-01-10T12:51:00,15.979999999999997,0.0
330,2015-01-10T13:51:00,15.979999999999997,0.0
331,2015-01-10T14:51:00,17.06,0.0
332,2015-01-10T15:51:00,17.96,0.0
333,2015-01-10T16:51:00,19.04,0.0
334,2015-01-10T17:51:00,19.939999999999998,0.0
335,2015-01-10T18:51:00,21.92,0.0
336,2015-01-10T19:51:00,23.0,0.0
337,2015-01-10T20:51:00,23.0,0.0
338,2015-01-10T21:51:00,21.92,0.0
339,2015-01-10T22:51:00,21.02,0.0
340,2015-01-10T23:51:00,19.939999999999998,0.0
341,2015-01-11T00:51:00,19.939999999999998,0.0
342,2015-01-11T01:51:00,19.939999999999998,0.0
343,2015-01-11T02:51:00,19.04,0.0
344,2015-01-11T03:51:00,19.04,0.0
345,2015-01-11T04:51:00,19.04,0.0
347,2015-01-11T05:51:00,17.96,0.0
348,2015-01-11T06:51:00,19.04,0.0
349,2015-01-11T07:51:00,19.939999999999998,0.0
350,2015-01-11T08:51:00,19.939999999999998,0.0
351,2015-01-11T09:51:00,19.939999999999998,0.0
352,2015-01-11T10:51:00,21.02,0.0
353,2015-01-11T11:51:00,21.92,0.0
354,2015-01-11T12:51:00,21.92,0.0
355,2015-01-11T13:51:00,24.08,0.0
356,2015-01-11T14:51:00,26.96,0.0
357,2015-01-11T15:51:00,28.04,0.0
358,2015-01-11T16:51:00,30.02,0.0
359,2015-01-11T17:51:00,30.92,0.0
360,2015-01-11T18:51:00,33.08,0.0
361,2015-01-11T19:51:00,35.96,0.0
362,2015-01-11T20:51:00,37.04,0.0
363,2015-01-11T21:51:00,37.04,0.0
364,2015-01-11T22:51:00,37.04,0.0
365,2015-01-11T23:51:00,37.04,0.0
366,2015-01-12T00:51:00,37.04,0.0
367,2015-01-12T01:51:00,37.04,0.0
368,2015-01-12T02:51:00,37.04,0.0
369,2015-01-12T03:51:00,37.04,0.0
370,2015-01-12T04:51:00,37.04,0.0
372,2015-01-12T05:51:00,37.04,0.0
373,2015-01-12T06:51:00,37.04,0.0
374,2015-01-12T07:51:00,37.04,0.0
375,2015-01-12T08:51:00,35.96,0.0
376,2015-01-12T09:51:00,35.96,0.0
377,2015-01-12T10:51:00,37.04,0.3
378,2015-01-12T11:51:00,35.96,0.0
380,2015-01-12T12:51:00,37.04,0.0
381,2015-01-12T13:51:00,35.06,0.3
382,2015-01-12T14:43:00,35.06,0.5
383,2015-01-12T14:51:00,35.06,0.5
384,2015-01-12T15:16:00,35.96,0.5
385,2015-01-12T15:42:00,37.04,0.7
387,2015-01-12T15:51:00,37.04,1.0
389,2015-01-12T16:51:00,37.04,1.0
390,2015-01-12T17:04:00,37.04,0.5
391,2015-01-12T17:38:00,37.94,1.2
392,2015-01-12T17:48:00,37.4,1.5
394,2015-01-12T17:51:00,37.04,1.5
395,2015-01-12T18:14:00,35.96,0.7
397,2015-01-12T18:51:00,35.96,1.5
398,2015-01-12T19:09:00,37.04,0.5
399,2015-01-12T19:43:00,37.94,1.2
401,2015-01-12T19:51:00,37.94,1.5
402,2015-01-12T20:08:00,37.04,0.7
403,2015-01-12T20:27:00,37.94,1.2
404,2015-01-12T20:33:00,37.94,1.5
405,2015-01-12T20:44:00,37.94,1.5
407,2015-01-12T20:51:00,37.94,1.3
411,2015-01-12T21:35:00,37.04,0.0
412,2015-01-12T21:40:00,37.94,0.0
413,2015-01-12T21:51:00,37.94,0.0
415,2015-01-12T22:51:00,37.94,0.0
417,2015-01-12T23:51:00,37.94,0.0
418,2015-01-13T00:51:00,37.94,0.0
419,2015-01-13T01:51:00,37.94,0.0
420,2015-01-13T02:51:00,37.04,0.3
421,2015-01-13T03:44:00,37.04,0.0
422,2015-01-13T03:51:00,37.04,0.0
423,2015-01-13T04:51:00,35.96,0.0
425,2015-01-13T05:51:00,35.96,0.0
428,2015-01-13T06:51:00,35.96,0.0
430,2015-01-13T07:51:00,35.06,0.0
431,2015-01-13T08:51:00,35.06,0.0
432,2015-01-13T09:51:00,35.06,0.0
433,2015-01-13T10:51:00,33.08,0.0
435,2015-01-13T11:51:00,30.92,0.0
437,2015-01-13T12:51:00,28.94,0.0
438,2015-01-13T13:51:00,26.96,0.0
439,2015-01-13T14:51:00,24.98,0.0
440,2015-01-13T15:51:00,24.08,0.0
441,2015-01-13T16:51:00,24.08,0.0
442,2015-01-13T17:51:00,24.98,0.0
443,2015-01-13T18:51:00,24.08,0.0
444,2015-01-13T19:51:00,23.0,0.0
445,2015-01-13T20:51:00,21.92,0.0
446,2015-01-13T21:51:00,21.02,0.0
447,2015-01-13T22:51:00,19.939999999999998,0.0
448,2015-01-13T23:51:00,19.04,0.0
449,2015-01-14T00:51:00,19.04,0.0
450,2015-01-14T01:51:00,19.04,0.0
451,2015-01-14T02:51:00,17.96,0.0
452,2015-01-14T03:51:00,17.06,0.0
453,2015-01-14T04:51:00,17.06,0.0
455,2015-01-14T05:51:00,17.06,0.0
456,2015-01-14T06:51:00,17.06,0.0
457,2015-01-14T07:51:00,17.96,0.0
458,2015-01-14T08:51:00,17.06,0.0
459,2015-01-14T09:51:00,17.96,0.0
462,2015-01-14T10:51:00,17.96,0.0
463,2015-01-14T11:51:00,17.96,0.0
466,2015-01-14T12:51:00,19.04,0.0
469,2015-01-14T13:51:00,21.02,0.0
470,2015-01-14T14:51:00,23.0,0.0
472,2015-01-14T15:51:00,24.98,0.0
476,2015-01-14T16:51:00,28.04,0.0
478,2015-01-14T17:51:00,30.02,0.0
479,2015-01-14T18:51:00,30.92,0.0
480,2015-01-14T19:51:00,30.92,0.0
481,2015-01-14T20:51:00,32.0,0.0
482,2015-01-14T21:51:00,30.92,0.0
486,2015-01-14T22:51:00,30.92,0.0
487,2015-01-14T23:51:00,30.92,0.0
488,2015-01-15T00:51:00,30.92,0.0
489,2015-01-15T01:51:00,30.92,0.0
490,2015-01-15T02:51:00,30.02,0.0
491,2015-01-15T03:51:00,30.02,0.0
492,2015-01-15T04:51:00,28.94,0.0
494,2015-01-15T05:51:00,28.04,0.0
495,2015-01-15T06:51:00,28.04,0.0
496,2015-01-15T07:51:00,26.96,0.0
497,2015-01-15T08:51:00,26.96,0.0
498,2015-01-15T09:51:00,26.96,0.0
499,2015-01-15T10:51:00,26.060000000000002,0.0
500,2015-01-15T11:51:00,24.98,0.0
501,2015-01-15T12:51:00,24.98,0.0
502,2015-01-15T13:51:00,26.060000000000002,0.0
503,2015-01-15T14:51:00,26.96,0.0
504,2015-01-15T15:51:00,28.04,0.0
505,2015-01-15T16:51:00,30.02,0.0
506,2015-01-15T17:51:00,32.0,0.0
507,2015-01-15T18:51:00,33.98,0.0
508,2015-01-15T19:51:00,33.98,0.0
509,2015-01-15T20:51:00,33.98,0.0
510,2015-01-15T21:51:00,33.08,0.0
511,2015-01-15T22:51:00,33.08,0.0
512,2015-01-15T23:51:00,33.08,0.0
513,2015-01-16T00:51:00,33.08,0.0
514,2015-01-16T01:51:00,32.0,0.0
515,2015-01-16T02:51:00,32.0,0.0
516,2015-01-16T03:51:00,30.92,0.0
517,2015-01-16T04:51:00,30.92,0.0
519,2015-01-16T05:51:00,32.0,0.0
520,2015-01-16T06:51:00,30.92,0.0
521,2015-01-16T07:51:00,30.92,0.0
522,2015-01-16T08:51:00,30.92,0.0
523,2015-01-16T09:51:00,30.92,0.0
524,2015-01-16T10:51:00,30.92,0.0
525,2015-01-16T11:51:00,30.92,0.0
526,2015-01-16T12:51:00,30.92,0.0
527,2015-01-16T13:51:00,33.08,0.0
528,2015-01-16T14:51:00,35.06,0.0
529,2015-01-16T15:51:00,37.04,0.0
530,2015-01-16T16:51:00,39.02,0.0
531,2015-01-16T17:51:00,42.08,0.0
532,2015-01-16T18:51:00,42.980000000000004,0.0
533,2015-01-16T19:51:00,39.02,0.0
534,2015-01-16T20:51:00,35.96,0.0
535,2015-01-16T21:51:00,33.08,0.0
536,2015-01-16T22:51:00,30.02,0.0
537,2015-01-16T23:51:00,28.04,0.0
538,2015-01-17T00:51:00,26.060000000000002,0.0
539,2015-01-17T01:51:00,24.08,0.0
540,2015-01-17T02:51:00,21.92,0.0
541,2015-01-17T03:51:00,19.939999999999998,0.0
542,2015-01-17T04:51:00,19.939999999999998,0.0
544,2015-01-17T05:51:00,19.04,0.0
545,2015-01-17T06:51:00,19.04,0.0
546,2015-01-17T07:51:00,17.96,0.0
547,2015-01-17T08:51:00,17.96,0.0
548,2015-01-17T09:51:00,17.96,0.0
549,2015-01-17T10:51:00,17.96,0.0
550,2015-01-17T11:51:00,17.06,0.0
551,2015-01-17T12:51:00,17.06,0.0
552,2015-01-17T13:51:00,17.06,0.0
553,2015-01-17T14:51:00,19.939999999999998,0.0
554,2015-01-17T15:51:00,21.02,0.0
555,2015-01-17T16:51:00,24.08,0.0
556,2015-01-17T17:51:00,26.060000000000002,0.0
557,2015-01-17T18:51:00,26.96,0.0
558,2015-01-17T19:51:00,28.94,0.0
559,2015-01-17T20:51:00,28.94,0.0
560,2015-01-17T21:51:00,28.04,0.0
561,2015-01-17T22:51:00,28.04,0.0
562,2015-01-17T23:51:00,28.94,0.0
563,2015-01-18T00:51:00,30.02,0.0
564,2015-01-18T01:51:00,30.92,0.0
565,2015-01-18T02:51:00,30.02,0.0
566,2015-01-18T03:51:00,30.92,0.0
567,2015-01-18T04:51:00,30.92,0.0
569,2015-01-18T05:51:00,33.08,0.0
570,2015-01-18T06:51:00,33.98,0.0
571,2015-01-18T07:51:00,33.08,0.0
572,2015-01-18T08:51:00,33.98,0.0
573,2015-01-18T09:51:00,35.06,0.0
574,2015-01-18T10:51:00,35.06,0.0
576,2015-01-18T11:51:00,33.98,0.0
578,2015-01-18T12:51:00,33.08,0.5
579,2015-01-18T13:11:00,33.98,0.2
580,2015-01-18T13:47:00,33.8,1.5
581,2015-01-18T13:51:00,33.98,2.3
582,2015-01-18T14:36:00,33.98,1.5
583,2015-01-18T14:43:00,35.06,2.0
585,2015-01-18T14:51:00,35.06,2.3
586,2015-01-18T15:25:00,35.96,1.7
588,2015-01-18T15:51:00,35.96,4.3
589,2015-01-18T16:51:00,35.96,7.1
590,2015-01-18T17:33:00,35.96,4.5
592,2015-01-18T17:51:00,37.04,6.1
593,2015-01-18T17:57:00,37.04,0.5
594,2015-01-18T18:08:00,37.04,1.5
595,2015-01-18T18:51:00,37.94,5.8
596,2015-01-18T19:19:00,39.02,2.7
597,2015-01-18T19:32:00,39.92,4.0
599,2015-01-18T19:51:00,39.02,7.9
600,2015-01-18T20:00:00,39.02,1.7
601,2015-01-18T20:19:00,39.02,5.0
602,2015-01-18T20:28:00,39.02,6.3
604,2015-01-18T20:51:00,39.92,7.4
605,2015-01-18T21:17:00,41.0,1.5
606,2015-01-18T21:24:00,41.0,1.7
607,2015-01-18T21:34:00,41.0,2.5
608,2015-01-18T21:51:00,41.0,4.1
609,2015-01-18T22:07:00,41.0,1.0
610,2015-01-18T22:28:00,42.08,2.2
612,2015-01-18T22:51:00,42.08,3.6
613,2015-01-18T23:08:00,41.0,0.7
614,2015-01-18T23:17:00,42.08,1.2
615,2015-01-18T23:32:00,41.0,1.7
616,2015-01-18T23:44:00,42.08,2.0
618,2015-01-18T23:51:00,42.08,1.5
620,2015-01-19T00:51:00,41.0,0.0
621,2015-01-19T01:32:00,41.0,0.0
622,2015-01-19T01:42:00,41.0,0.2
623,2015-01-19T01:51:00,41.0,0.3
624,2015-01-19T01:58:00,41.0,0.0
625,2015-01-19T02:51:00,41.0,0.3
626,2015-01-19T03:51:00,39.92,0.0
627,2015-01-19T04:51:00,39.02,0.0
629,2015-01-19T05:51:00,37.94,0.0
630,2015-01-19T06:51:00,37.04,0.0
631,2015-01-19T07:51:00,37.04,0.0
632,2015-01-19T08:51:00,37.04,0.0
633,2015-01-19T09:51:00,37.04,0.0
634,2015-01-19T10:51:00,37.04,0.0
635,2015-01-19T11:51:00,37.04,0.0
636,2015-01-19T12:51:00,37.04,0.0
637,2015-01-19T13:51:00,37.94,0.0
638,2015-01-19T14:51:00,39.02,0.0
639,2015-01-19T15:51:00,39.92,0.0
640,2015-01-19T16:51:00,41.0,0.0
641,2015-01-19T17:51:00,41.0,0.0
642,2015-01-19T18:51:00,39.92,0.0
643,2015-01-19T19:51:00,41.0,0.0
644,2015-01-19T20:51:00,41.0,0.0
645,2015-01-19T21:51:00,39.92,0.0
646,2015-01-19T22:51:00,39.92,0.0
647,2015-01-19T23:51:00,39.92,0.0
648,2015-01-20T00:51:00,39.02,0.0
649,2015-01-20T01:51:00,39.02,0.0
650,2015-01-20T02:51:00,39.02,0.0
651,2015-01-20T03:51:00,39.02,0.0
652,2015-01-20T04:51:00,39.02,0.0
654,2015-01-20T05:51:00,37.94,0.0
655,2015-01-20T06:51:00,37.94,0.0
656,2015-01-20T07:51:00,37.04,0.0
657,2015-01-20T08:51:00,37.04,0.0
658,2015-01-20T09:51:00,35.96,0.0
659,2015-01-20T10:51:00,35.06,0.0
660,2015-01-20T11:51:00,33.98,0.0
661,2015-01-20T12:51:00,33.98,0.0
662,2015-01-20T13:51:00,35.06,0.0
663,2015-01-20T14:51:00,35.06,0.0
664,2015-01-20T15:51:00,37.04,0.0
665,2015-01-20T16:51:00,37.04,0.0
666,2015-01-20T17:51:00,39.02,0.0
667,2015-01-20T18:51:00,39.02,0.0
668,2015-01-20T19:51:00,39.92,0.0
669,2015-01-20T20:51:00,39.92,0.0
670,2015-01-20T21:51:00,39.02,0.0
671,2015-01-20T22:51:00,37.94,0.0
672,2015-01-20T23:51:00,37.94,0.0
673,2015-01-21T00:51:00,37.04,0.0
674,2015-01-21T01:51:00,35.96,0.0
675,2015-01-21T02:51:00,35.06,0.0
676,2015-01-21T03:51:00,33.08,0.0
677,2015-01-21T04:51:00,32.0,0.0
679,2015-01-21T05:51:00,30.92,0.0
680,2015-01-21T06:51:00,30.02,0.0
681,2015-01-21T07:51:00,28.94,0.0
682,2015-01-21T08:51:00,28.04,0.0
683,2015-01-21T09:51:00,26.96,0.0
684,2015-01-21T10:51:00,26.060000000000002,0.0
685,2015-01-21T11:51:00,24.98,0.0
686,2015-01-21T12:51:00,26.060000000000002,0.0
687,2015-01-21T13:51:00,26.96,0.0
688,2015-01-21T14:51:00,28.94,0.0
689,2015-01-21T15:51:00,28.94,0.0
690,2015-01-21T16:51:00,32.0,0.0
