,date,temp_f,precip_mm
0,2016-01-01T00:51:00,44.96,0.0
1,2016-01-01T01:51:00,44.06,0.0
2,2016-01-01T02:51:00,42.980000000000004,0.0
3,2016-01-01T03:51:00,42.08,0.0
4,2016-01-01T04:51:00,42.08,0.0
7,2016-01-01T05:51:00,42.08,0.0
8,2016-01-01T06:51:00,41.0,0.0
9,2016-01-01T07:51:00,41.0,0.0
10,2016-01-01T08:51:00,41.0,0.0
11,2016-01-01T09:51:00,39.92,0.0
12,2016-01-01T10:51:00,39.92,0.0
13,2016-01-01T11:51:00,39.02,0.0
14,2016-01-01T12:51:00,39.02,0.0
15,2016-01-01T13:51:00,39.02,0.0
16,2016-01-01T14:51:00,39.92,0.0
17,2016-01-01T15:51:00,39.92,0.0
18,2016-01-01T16:51:00,39.92,0.0
19,2016-01-01T17:51:00,39.92,0.0
20,2016-01-01T18:51:00,39.92,0.0
21,2016-01-01T19:51:00,39.02,0.0
22,2016-01-01T20:51:00,39.02,0.0
23,2016-01-01T21:51:00,37.94,0.0
24,2016-01-01T22:51:00,37.94,0.0
25,2016-01-01T23:51:00,37.04,0.0
26,2016-01-02T00:51:00,37.04,0.0
27,2016-01-02T01:51:00,35.96,0.0
28,2016-01-02T02:51:00,35.06,0.0
29,2016-01-02T03:51:00,35.06,0.0
30,2016-01-02T04:51:00,35.06,0.0
32,2016-01-02T05:51:00,33.98,0.0
33,2016-01-02T06:51:00,33.98,0.0
34,2016-01-02T07:51:00,33.98,0.0
35,2016-01-02T08:51:00,33.98,0.0
36,2016-01-02T09:51:00,33.08,0.0
37,2016-01-02T10:51:00,33.08,0.0
38,2016-01-02T11:51:00,33.08,0.0
39,2016-01-02T12:51:00,33.98,0.0
40,2016-01-02T13:51:00,33.98,0.0
41,2016-01-02T14:51:00,35.06,0.0
42,2016-01-02T15:51:00,37.04,0.0
43,2016-01-02T16:51:00,37.04,0.0
44,2016-01-02T17:51:00,37.94,0.0
45,2016-01-02T18:51:00,39.02,0.0
46,2016-01-02T19:51:00,39.02,0.0
47,2016-01-02T20:51:00,39.92,0.0
48,2016-01-02T21:51:00,39.02,0.0
49,2016-01-02T22:51:00,37.04,0.0
50,2016-01-02T23:51:00,35.96,0.0
51,2016-01-03T00:51:00,35.96,0.0
52,2016-01-03T01:51:00,35.06,0.0
53,2016-01-03T02:51:00,35.96,0.0
54,2016-01-03T03:51:00,35.06,0.0
55,2016-01-03T04:51:00,35.96,0.0
57,2016-01-03T05:51:00,35.06,0.0
58,2016-01-03T06:51:00,35.96,0.0
59,2016-01-03T07:51:00,35.96,0.0
60,2016-01-03T08:51:00,35.96,0.0
61,2016-01-03T09:51:00,37.04,0.0
62,2016-01-03T10:51:00,35.96,0.0
63,2016-01-03T11:51:00,35.06,0.0
64,2016-01-03T12:51:00,35.96,0.0
65,2016-01-03T13:51:00,37.94,0.0
66,2016-01-03T14:51:00,39.02,0.0
67,2016-01-03T15:51:00,42.980000000000004,0.0
68,2016-01-03T16:51:00,44.06,0.0
69,2016-01-03T17:51:00,44.06,0.0
70,2016-01-03T18:51:00,44.06,0.0
71,2016-01-03T19:51:00,42.08,0.0
72,2016-01-03T20:51:00,41.0,0.0
73,2016-01-03T21:51:00,41.0,0.0
74,2016-01-03T22:51:00,41.0,0.0
75,2016-01-03T23:51:00,39.92,0.0
76,2016-01-04T00:51:00,39.02,0.0
77,2016-01-04T01:51:00,37.94,0.0
78,2016-01-04T02:51:00,37.04,0.0
79,2016-01-04T03:51:00,37.04,0.0
80,2016-01-04T04:51:00,35.96,0.0
82,2016-01-04T05:51:00,35.96,0.0
83,2016-01-04T06:51:00,35.96,0.0
84,2016-01-04T07:51:00,35.06,0.0
85,2016-01-04T08:51:00,33.98,0.0
86,2016-01-04T09:51:00,33.08,0.0
87,2016-01-04T10:51:00,30.92,0.0
88,2016-01-04T11:51:00,30.02,0.0
89,2016-01-04T12:51:00,28.94,0.0
90,2016-01-04T13:51:00,28.94,0.0
91,2016-01-04T14:51:00,28.04,0.0
92,2016-01-04T15:51:00,28.04,0.0
93,2016-01-04T16:51:00,28.04,0.0
94,2016-01-04T17:51:00,30.02,0.0
95,2016-01-04T18:51:00,28.04,0.0
96,2016-01-04T19:51:00,28.04,0.0
97,2016-01-04T20:51:00,26.060000000000002,0.0
98,2016-01-04T21:51:00,23.0,0.0
99,2016-01-04T22:51:00,21.02,0.0
100,2016-01-04T23:51:00,19.939999999999998,0.0
101,2016-01-05T00:51:00,19.04,0.0
102,2016-01-05T01:51:00,17.96,0.0
103,2016-01-05T02:51:00,17.06,0.0
104,2016-01-05T03:51:00,15.079999999999998,0.0
105,2016-01-05T04:51:00,15.079999999999998,0.0
107,2016-01-05T05:51:00,12.920000000000002,0.0
108,2016-01-05T06:51:00,12.920000000000002,0.0
109,2016-01-05T07:51:00,12.020000000000003,0.0
110,2016-01-05T08:51:00,12.020000000000003,0.0
111,2016-01-05T09:51:00,12.020000000000003,0.0
112,2016-01-05T10:51:00,10.940000000000001,0.0
113,2016-01-05T11:51:00,10.940000000000001,0.0
114,2016-01-05T12:51:00,12.020000000000003,0.0
115,2016-01-05T13:51:00,12.920000000000002,0.0
116,2016-01-05T14:51:00,17.06,0.0
117,2016-01-05T15:51:00,19.04,0.0
118,2016-01-05T16:51:00,21.92,0.0
119,2016-01-05T17:51:00,24.98,0.0
120,2016-01-05T18:51:00,26.96,0.0
121,2016-01-05T19:51:00,28.04,0.0
122,2016-01-05T20:51:00,28.04,0.0
123,2016-01-05T21:51:00,28.04,0.0
124,2016-01-05T22:51:00,26.96,0.0
125,2016-01-05T23:51:00,26.96,0.0
126,2016-01-06T00:51:00,28.04,0.0
127,2016-01-06T01:51:00,28.94,0.0
128,2016-01-06T02:51:00,28.04,0.0
129,2016-01-06T03:51:00,28.04,0.0
130,2016-01-06T04:51:00,26.96,0.0
132,2016-01-06T05:51:00,28.04,0.0
133,2016-01-06T06:51:00,26.96,0.0
134,2016-01-06T07:51:00,26.060000000000002,0.0
135,2016-01-06T08:51:00,26.060000000000002,0.0
136,2016-01-06T09:51:00,24.98,0.0
137,2016-01-06T10:51:00,26.060000000000002,0.0
138,2016-01-06T11:51:00,26.060000000000002,0.0
139,2016-01-06T12:51:00,26.96,0.0
140,2016-01-06T13:51:00,30.02,0.0
141,2016-01-06T14:51:00,30.02,0.0
142,2016-01-06T15:51:00,33.08,0.0
143,2016-01-06T16:51:00,35.96,0.0
144,2016-01-06T17:51:00,37.94,0.0
145,2016-01-06T18:51:00,39.92,0.0
146,2016-01-06T19:51:00,39.92,0.0
147,2016-01-06T20:51:00,39.02,0.0
148,2016-01-06T21:51:00,37.94,0.0
149,2016-01-06T22:51:00,37.94,0.0
150,2016-01-06T23:51:00,37.04,0.0
151,2016-01-07T00:51:00,35.96,0.0
152,2016-01-07T01:51:00,37.04,0.0
153,2016-01-07T02:51:00,35.96,0.0
154,2016-01-07T03:51:00,35.06,0.0
155,2016-01-07T04:51:00,33.98,0.0
186,2016-01-08T05:51:00,37.4,0.0
187,2016-01-08T06:51:00,37.4,0.0
188,2016-01-08T07:51:00,37.4,0.0
189,2016-01-08T08:51:00,35.6,0.0
190,2016-01-08T09:51:00,35.6,0.0
191,2016-01-08T10:51:00,35.6,0.0
192,2016-01-08T11:51:00,35.6,0.0
193,2016-01-08T12:51:00,37.4,0.0
194,2016-01-08T14:51:00,39.2,0.0
195,2016-01-08T15:51:00,41.0,0.0
196,2016-01-08T16:51:00,42.8,0.0
197,2016-01-08T17:51:00,42.8,0.0
198,2016-01-08T18:51:00,42.8,0.0
200,2016-01-08T19:51:00,42.980000000000004,0.0
201,2016-01-08T20:51:00,42.980000000000004,0.0
202,2016-01-08T21:51:00,44.06,0.0
205,2016-01-08T22:51:00,44.06,0.0
207,2016-01-08T23:51:00,44.06,0.0
208,2016-01-09T00:51:00,44.06,0.0
209,2016-01-09T01:51:00,44.06,0.0
212,2016-01-09T02:51:00,42.08,0.0
213,2016-01-09T03:51:00,42.08,0.0
