,date,temp_f,precip_mm
59,2019-01-02T12:51:00,35.06,0.0
60,2019-01-02T13:51:00,35.96,0.0
61,2019-01-02T14:51:00,35.96,0.0
62,2019-01-02T15:51:00,37.04,0.0
63,2019-01-02T16:51:00,37.94,0.0
64,2019-01-02T17:51:00,37.94,0.0
65,2019-01-02T18:51:00,39.02,0.0
66,2019-01-02T19:51:00,39.02,0.0
67,2019-01-02T20:51:00,37.94,0.0
68,2019-01-02T21:51:00,37.04,0.0
69,2019-01-02T22:51:00,37.04,0.0
70,2019-01-02T23:51:00,37.04,0.0
71,2019-01-03T00:51:00,37.04,0.0
72,2019-01-03T01:51:00,37.94,0.0
73,2019-01-03T02:51:00,37.94,0.0
74,2019-01-03T03:51:00,39.02,0.0
75,2019-01-03T04:51:00,39.92,0.0
79,2019-01-03T05:51:00,39.92,0.0
82,2019-01-03T06:51:00,39.92,0.0
85,2019-01-03T07:51:00,39.92,0.0
86,2019-01-03T08:51:00,41.0,0.0
88,2019-01-03T09:51:00,42.08,0.0
89,2019-01-03T10:51:00,44.06,0.0
90,2019-01-03T11:51:00,44.06,0.0
93,2019-01-03T12:51:00,42.980000000000004,0.0
96,2019-01-03T13:51:00,42.980000000000004,0.0
98,2019-01-03T14:51:00,42.980000000000004,0.0
99,2019-01-03T15:51:00,42.980000000000004,0.0
102,2019-01-03T16:51:00,42.08,0.0
103,2019-01-03T17:51:00,42.980000000000004,0.0
104,2019-01-03T18:51:00,42.980000000000004,0.0
105,2019-01-03T19:51:00,42.08,0.0
106,2019-01-03T20:51:00,41.0,0.0
107,2019-01-03T21:51:00,39.02,0.0
108,2019-01-03T22:51:00,39.02,0.0
109,2019-01-03T23:51:00,39.02,0.0
110,2019-01-04T00:51:00,39.02,0.0
111,2019-01-04T01:51:00,39.02,0.0
112,2019-01-04T02:51:00,37.94,0.0
113,2019-01-04T03:51:00,37.94,0.0
114,2019-01-04T04:51:00,37.94,0.0
116,2019-01-04T05:51:00,37.04,0.0
117,2019-01-04T06:51:00,37.04,0.0
118,2019-01-04T07:51:00,35.96,0.0
119,2019-01-04T08:51:00,35.96,0.0
120,2019-01-04T09:51:00,35.96,0.0
121,2019-01-04T10:51:00,35.96,0.0
122,2019-01-04T11:51:00,35.96,0.0
123,2019-01-04T12:51:00,35.96,0.0
124,2019-01-04T13:51:00,35.96,0.0
125,2019-01-04T14:51:00,37.94,0.0
126,2019-01-04T15:51:00,39.92,0.0
127,2019-01-04T16:51:00,42.08,0.0
128,2019-01-04T17:51:00,44.06,0.0
129,2019-01-04T18:51:00,44.96,0.0
130,2019-01-04T19:51:00,46.04,0.0
131,2019-01-04T20:51:00,46.04,0.0
132,2019-01-04T21:51:00,44.96,0.0
133,2019-01-04T22:51:00,44.96,0.0
134,2019-01-04T23:51:00,44.96,0.0
135,2019-01-05T00:51:00,44.96,0.0
136,2019-01-05T01:51:00,44.96,0.0
137,2019-01-05T02:51:00,46.04,0.0
138,2019-01-05T03:51:00,46.04,0.0
141,2019-01-05T04:51:00,46.94,0.0
143,2019-01-05T05:51:00,44.06,0.3
144,2019-01-05T06:16:00,44.06,0.5
145,2019-01-05T06:34:00,44.06,0.7
146,2019-01-05T06:46:00,44.6,0.7
147,2019-01-05T06:51:00,42.980000000000004,1.5
148,2019-01-05T06:58:00,42.980000000000004,0.2
149,2019-01-05T07:05:00,42.980000000000004,0.7
150,2019-01-05T07:20:00,42.980000000000004,1.2
151,2019-01-05T07:22:00,42.980000000000004,1.2
152,2019-01-05T07:27:00,42.980000000000004,1.5
153,2019-01-05T07:38:00,42.980000000000004,2.2
155,2019-01-05T07:51:00,42.980000000000004,2.0
156,2019-01-05T08:43:00,42.980000000000004,0.2
157,2019-01-05T08:51:00,42.980000000000004,0.5
158,2019-01-05T09:04:00,42.980000000000004,0.7
159,2019-01-05T09:30:00,42.980000000000004,1.5
160,2019-01-05T09:51:00,42.980000000000004,1.3
161,2019-01-05T10:51:00,42.980000000000004,0.0
166,2019-01-05T11:51:00,42.980000000000004,0.0
167,2019-01-05T12:51:00,42.980000000000004,0.0
168,2019-01-05T12:59:00,42.980000000000004,0.0
169,2019-01-05T13:39:00,44.06,0.2
171,2019-01-05T13:51:00,44.06,1.0
172,2019-01-05T14:08:00,44.06,0.5
173,2019-01-05T14:40:00,44.06,0.7
174,2019-01-05T14:48:00,44.6,0.7
175,2019-01-05T14:51:00,44.06,0.5
176,2019-01-05T15:51:00,44.96,0.8
177,2019-01-05T15:56:00,44.96,0.2
178,2019-01-05T16:06:00,44.96,0.5
179,2019-01-05T16:18:00,44.96,0.7
180,2019-01-05T16:27:00,44.96,0.7
181,2019-01-05T16:35:00,44.96,1.0
182,2019-01-05T16:51:00,44.96,1.8
183,2019-01-05T16:58:00,44.96,0.2
184,2019-01-05T17:08:00,44.06,0.2
185,2019-01-05T17:51:00,44.06,0.3
186,2019-01-05T18:51:00,44.06,0.3
188,2019-01-05T19:51:00,44.96,0.3
189,2019-01-05T20:17:00,44.06,0.7
190,2019-01-05T20:27:00,44.06,1.2
191,2019-01-05T20:35:00,44.06,1.2
192,2019-01-05T20:51:00,44.06,1.0
193,2019-01-05T21:04:00,44.06,0.2
194,2019-01-05T21:14:00,44.96,0.2
195,2019-01-05T21:32:00,44.06,0.5
196,2019-01-05T21:47:00,42.8,0.5
197,2019-01-05T21:51:00,42.980000000000004,0.5
198,2019-01-05T21:59:00,42.980000000000004,0.0
199,2019-01-05T22:10:00,42.980000000000004,0.2
200,2019-01-05T22:19:00,42.980000000000004,0.5
201,2019-01-05T22:33:00,42.980000000000004,0.5
202,2019-01-05T22:49:00,44.6,0.5
203,2019-01-05T22:51:00,42.980000000000004,0.5
206,2019-01-05T23:44:00,44.06,0.2
207,2019-01-05T23:51:00,44.06,0.3
208,2019-01-06T00:51:00,44.06,0.0
209,2019-01-06T01:51:00,42.980000000000004,0.0
210,2019-01-06T02:51:00,44.06,0.0
211,2019-01-06T03:51:00,42.980000000000004,0.0
212,2019-01-06T04:51:00,41.0,0.0
214,2019-01-06T05:51:00,39.92,0.0
215,2019-01-06T06:51:00,39.92,0.0
216,2019-01-06T07:51:00,39.92,0.0
217,2019-01-06T08:51:00,41.0,0.0
218,2019-01-06T09:51:00,42.08,0.0
219,2019-01-06T10:51:00,44.06,0.0
220,2019-01-06T11:51:00,44.06,0.0
221,2019-01-06T12:51:00,44.06,0.0
222,2019-01-06T13:51:00,44.96,0.0
223,2019-01-06T14:51:00,46.04,0.0
224,2019-01-06T15:51:00,48.02,0.0
225,2019-01-06T16:51:00,46.94,0.0
226,2019-01-06T17:51:00,48.02,0.0
227,2019-01-06T18:51:00,48.02,0.0
228,2019-01-06T19:51:00,46.04,0.0
229,2019-01-06T20:51:00,44.96,0.0
230,2019-01-06T21:51:00,42.980000000000004,0.0
231,2019-01-06T22:51:00,39.92,0.0
232,2019-01-06T23:51:00,37.94,0.0
233,2019-01-07T00:51:00,37.04,0.0
234,2019-01-07T01:51:00,35.06,0.0
235,2019-01-07T02:51:00,33.08,0.0
236,2019-01-07T03:51:00,32.0,0.0
237,2019-01-07T04:51:00,30.92,0.0
239,2019-01-07T05:51:00,30.02,0.0
240,2019-01-07T06:51:00,28.94,0.0
241,2019-01-07T07:51:00,28.94,0.0
242,2019-01-07T08:51:00,28.04,0.0
243,2019-01-07T09:51:00,26.96,0.0
244,2019-01-07T10:51:00,26.060000000000002,0.0
245,2019-01-07T11:51:00,24.98,0.0
246,2019-01-07T12:51:00,24.98,0.0
247,2019-01-07T13:51:00,24.98,0.0
248,2019-01-07T14:51:00,26.96,0.0
249,2019-01-07T15:51:00,26.96,0.0
250,2019-01-07T16:51:00,28.04,0.0
251,2019-01-07T17:51:00,30.02,0.0
252,2019-01-07T18:51:00,30.02,0.0
253,2019-01-07T19:51:00,30.02,0.0
254,2019-01-07T20:51:00,30.02,0.0
255,2019-01-07T21:51:00,30.92,0.0
256,2019-01-07T22:51:00,30.92,0.0
257,2019-01-07T23:51:00,32.0,0.0
258,2019-01-08T00:51:00,32.0,0.0
259,2019-01-08T01:51:00,32.0,0.0
260,2019-01-08T02:51:00,33.08,0.0
261,2019-01-08T03:51:00,33.08,0.0
262,2019-01-08T04:51:00,33.98,0.0
264,2019-01-08T05:51:00,35.06,0.0
267,2019-01-08T06:51:00,35.06,0.0
268,2019-01-08T07:51:00,37.04,0.0
269,2019-01-08T08:51:00,35.96,0.8
270,2019-01-08T09:06:00,37.04,0.2
271,2019-01-08T09:51:00,37.94,0.5
272,2019-01-08T10:38:00,39.02,0.5
273,2019-01-08T10:51:00,39.02,0.3
274,2019-01-08T11:41:00,39.92,0.2
275,2019-01-08T11:51:00,39.92,0.3
276,2019-01-08T12:51:00,41.0,0.0
277,2019-01-08T13:51:00,42.08,0.0
278,2019-01-08T14:51:00,44.06,0.0
279,2019-01-08T15:51:00,42.08,0.0
281,2019-01-08T16:51:00,41.0,0.0
282,2019-01-08T17:51:00,42.08,0.0
283,2019-01-08T18:51:00,42.980000000000004,0.0
284,2019-01-08T19:51:00,42.980000000000004,0.0
285,2019-01-08T20:51:00,44.06,0.0
287,2019-01-08T21:51:00,42.08,0.0
289,2019-01-08T22:51:00,42.08,0.0
292,2019-01-08T23:51:00,42.08,0.0
293,2019-01-09T00:51:00,42.980000000000004,0.0
294,2019-01-09T01:51:00,44.06,0.0
295,2019-01-09T02:51:00,44.06,0.0
297,2019-01-09T03:51:00,44.96,0.0
298,2019-01-09T04:29:00,42.08,0.5
299,2019-01-09T04:40:00,42.08,1.2
300,2019-01-09T04:51:00,42.08,2.5
302,2019-01-09T05:00:00,42.08,0.5
303,2019-01-09T05:09:00,42.08,1.0
304,2019-01-09T05:26:00,42.980000000000004,1.2
305,2019-01-09T05:34:00,42.980000000000004,1.5
307,2019-01-09T05:51:00,42.08,1.5
308,2019-01-09T06:02:00,42.08,0.2
309,2019-01-09T06:11:00,42.980000000000004,0.2
310,2019-01-09T06:51:00,42.980000000000004,0.0
311,2019-01-09T07:51:00,42.08,0.0
312,2019-01-09T08:51:00,42.980000000000004,0.0
313,2019-01-09T09:51:00,42.08,0.0
314,2019-01-09T10:51:00,42.08,0.0
315,2019-01-09T11:51:00,42.08,0.0
316,2019-01-09T12:51:00,42.08,0.0
317,2019-01-09T13:51:00,42.08,0.0
318,2019-01-09T14:51:00,42.980000000000004,0.0
319,2019-01-09T15:51:00,44.06,0.0
320,2019-01-09T16:51:00,44.06,0.0
321,2019-01-09T17:51:00,44.06,0.0
322,2019-01-09T18:51:00,44.06,0.0
323,2019-01-09T19:51:00,44.06,0.0
324,2019-01-09T20:51:00,42.980000000000004,0.0
325,2019-01-09T21:51:00,41.0,0.0
326,2019-01-09T22:51:00,39.92,0.0
327,2019-01-09T23:51:00,39.02,0.0
328,2019-01-10T00:51:00,37.04,0.0
329,2019-01-10T01:51:00,35.96,0.0
330,2019-01-10T02:51:00,35.06,0.0
331,2019-01-10T03:51:00,33.98,0.0
332,2019-01-10T04:51:00,33.98,0.0
334,2019-01-10T05:51:00,33.98,0.0
335,2019-01-10T06:51:00,33.08,0.0
336,2019-01-10T07:51:00,33.08,0.0
337,2019-01-10T08:51:00,32.0,0.0
338,2019-01-10T09:51:00,30.92,0.0
339,2019-01-10T10:51:00,32.0,0.0
340,2019-01-10T11:51:00,32.0,0.0
341,2019-01-10T12:51:00,32.0,0.0
342,2019-01-10T13:51:00,32.0,0.0
343,2019-01-10T14:51:00,33.08,0.0
344,2019-01-10T15:51:00,33.08,0.0
345,2019-01-10T16:51:00,32.0,0.0
346,2019-01-10T17:51:00,32.0,0.0
347,2019-01-10T18:51:00,33.08,0.0
348,2019-01-10T19:51:00,33.08,0.0
349,2019-01-10T20:51:00,33.08,0.0
350,2019-01-10T21:51:00,32.0,0.0
351,2019-01-10T22:51:00,32.0,0.0
352,2019-01-10T23:51:00,30.92,0.0
353,2019-01-11T00:51:00,30.92,0.0
354,2019-01-11T01:51:00,30.02,0.0
355,2019-01-11T02:51:00,30.02,0.0
356,2019-01-11T03:51:00,28.94,0.0
357,2019-01-11T04:51:00,28.04,0.0
359,2019-01-11T05:51:00,28.04,0.0
360,2019-01-11T06:51:00,26.96,0.0
361,2019-01-11T07:51:00,26.060000000000002,0.0
362,2019-01-11T08:51:00,24.98,0.0
363,2019-01-11T09:51:00,24.98,0.0
364,2019-01-11T10:51:00,24.08,0.0
365,2019-01-11T11:51:00,21.92,0.0
366,2019-01-11T12:51:00,21.02,0.0
367,2019-01-11T13:51:00,21.02,0.0
368,2019-01-11T14:51:00,23.0,0.0
369,2019-01-11T15:51:00,24.08,0.0
370,2019-01-11T16:51:00,26.96,0.0
371,2019-01-11T17:51:00,28.94,0.0
372,2019-01-11T18:51:00,30.02,0.0
373,2019-01-11T19:51:00,30.02,0.0
374,2019-01-11T20:51:00,28.94,0.0
375,2019-01-11T21:51:00,28.04,0.0
376,2019-01-11T22:51:00,26.96,0.0
377,2019-01-11T23:51:00,26.060000000000002,0.0
378,2019-01-12T00:51:00,24.98,0.0
379,2019-01-12T01:51:00,24.08,0.0
380,2019-01-12T02:51:00,24.08,0.0
381,2019-01-12T03:51:00,23.0,0.0
382,2019-01-12T04:51:00,21.92,0.0
384,2019-01-12T05:51:00,21.92,0.0
385,2019-01-12T06:51:00,21.02,0.0
386,2019-01-12T07:51:00,21.02,0.0
387,2019-01-12T08:51:00,21.02,0.0
388,2019-01-12T09:51:00,19.939999999999998,0.0
389,2019-01-12T10:51:00,19.939999999999998,0.0
390,2019-01-12T11:51:00,21.02,0.0
391,2019-01-12T12:51:00,21.92,0.0
392,2019-01-12T13:51:00,24.08,0.0
393,2019-01-12T14:51:00,24.98,0.0
394,2019-01-12T15:51:00,26.96,0.0
395,2019-01-12T16:51:00,28.94,0.0
396,2019-01-12T17:51:00,30.02,0.0
397,2019-01-12T18:51:00,32.0,0.0
398,2019-01-12T19:51:00,33.08,0.0
399,2019-01-12T20:51:00,33.08,0.0
400,2019-01-12T21:51:00,32.0,0.0
401,2019-01-12T22:51:00,32.0,0.0
402,2019-01-12T23:51:00,32.0,0.0
403,2019-01-13T00:51:00,30.92,0.0
404,2019-01-13T01:51:00,30.92,0.0
405,2019-01-13T02:51:00,30.92,0.0
406,2019-01-13T03:51:00,30.02,0.0
407,2019-01-13T04:51:00,30.02,0.0
409,2019-01-13T05:51:00,30.02,0.0
410,2019-01-13T06:51:00,28.94,0.0
411,2019-01-13T07:51:00,28.94,0.0
412,2019-01-13T08:51:00,28.94,0.0
413,2019-01-13T09:51:00,26.96,0.0
414,2019-01-13T10:51:00,26.060000000000002,0.0
415,2019-01-13T11:51:00,24.98,0.0
416,2019-01-13T12:51:00,26.060000000000002,0.0
417,2019-01-13T13:51:00,26.96,0.0
418,2019-01-13T14:51:00,26.96,0.0
419,2019-01-13T15:51:00,28.04,0.0
420,2019-01-13T16:51:00,30.02,0.0
421,2019-01-13T17:51:00,32.0,0.0
422,2019-01-13T18:51:00,33.08,0.0
423,2019-01-13T19:51:00,32.0,0.0
424,2019-01-13T20:51:00,32.0,0.0
425,2019-01-13T21:51:00,30.02,0.0
426,2019-01-13T22:51:00,30.02,0.0
427,2019-01-13T23:51:00,30.92,0.0
428,2019-01-14T00:51:00,30.02,0.0
429,2019-01-14T01:51:00,28.94,0.0
430,2019-01-14T02:51:00,28.04,0.0
431,2019-01-14T03:51:00,26.96,0.0
432,2019-01-14T04:51:00,26.060000000000002,0.0
434,2019-01-14T05:51:00,24.98,0.0
435,2019-01-14T06:51:00,24.08,0.0
436,2019-01-14T07:51:00,21.92,0.0
438,2019-01-14T08:51:00,23.0,0.0
439,2019-01-14T09:51:00,23.0,0.0
440,2019-01-14T10:51:00,21.92,0.0
441,2019-01-14T11:51:00,23.0,0.0
442,2019-01-14T12:51:00,23.0,0.0
443,2019-01-14T13:51:00,23.0,0.0
445,2019-01-14T14:51:00,24.08,0.0
446,2019-01-14T15:51:00,26.060000000000002,0.0
447,2019-01-14T16:51:00,28.94,0.0
448,2019-01-14T17:51:00,30.02,0.0
449,2019-01-14T18:51:00,30.02,0.0
450,2019-01-14T19:51:00,30.92,0.0
451,2019-01-14T20:51:00,32.0,0.0
452,2019-01-14T21:51:00,30.92,0.0
453,2019-01-14T22:51:00,30.02,0.0
454,2019-01-14T23:51:00,28.94,0.0
455,2019-01-15T00:51:00,30.02,0.0
456,2019-01-15T01:51:00,30.02,0.0
457,2019-01-15T02:51:00,28.94,0.0
458,2019-01-15T03:51:00,28.94,0.0
459,2019-01-15T04:51:00,28.04,0.0
461,2019-01-15T05:51:00,26.96,0.0
462,2019-01-15T06:51:00,26.96,0.0
463,2019-01-15T07:51:00,26.060000000000002,0.0
464,2019-01-15T08:51:00,26.060000000000002,0.0
465,2019-01-15T09:51:00,26.060000000000002,0.0
466,2019-01-15T10:51:00,26.060000000000002,0.0
467,2019-01-15T11:51:00,24.98,0.0
468,2019-01-15T12:51:00,26.060000000000002,0.0
469,2019-01-15T13:51:00,26.060000000000002,0.0
470,2019-01-15T14:51:00,26.96,0.0
471,2019-01-15T15:51:00,28.94,0.0
472,2019-01-15T16:51:00,32.0,0.0
473,2019-01-15T17:51:00,33.08,0.0
474,2019-01-15T18:51:00,33.98,0.0
475,2019-01-15T19:51:00,35.06,0.0
476,2019-01-15T20:51:00,35.06,0.0
477,2019-01-15T21:51:00,33.08,0.0
478,2019-01-15T22:51:00,32.0,0.0
479,2019-01-15T23:51:00,32.0,0.0
480,2019-01-16T00:51:00,33.08,0.0
481,2019-01-16T01:51:00,33.08,0.0
482,2019-01-16T02:51:00,33.98,0.0
483,2019-01-16T03:51:00,32.0,0.0
484,2019-01-16T04:51:00,32.0,0.0
486,2019-01-16T05:51:00,30.92,0.0
487,2019-01-16T06:51:00,32.0,0.0
488,2019-01-16T07:51:00,32.0,0.0
489,2019-01-16T08:51:00,32.0,0.0
490,2019-01-16T09:51:00,30.92,0.0
491,2019-01-16T10:51:00,30.02,0.0
492,2019-01-16T11:51:00,30.02,0.0
494,2019-01-16T12:51:00,30.92,0.0
495,2019-01-16T13:51:00,32.0,0.0
496,2019-01-16T14:51:00,33.08,0.0
498,2019-01-16T15:51:00,33.98,0.0
499,2019-01-16T16:51:00,35.96,0.0
500,2019-01-16T17:51:00,35.96,0.0
501,2019-01-16T18:51:00,37.94,0.0
502,2019-01-16T19:51:00,37.94,0.0
503,2019-01-16T20:51:00,39.02,0.0
504,2019-01-16T21:51:00,39.02,0.0
505,2019-01-16T22:51:00,39.02,0.0
506,2019-01-16T23:51:00,39.02,0.0
507,2019-01-17T00:51:00,37.94,0.0
508,2019-01-17T01:51:00,37.94,0.0
509,2019-01-17T02:51:00,37.04,0.0
510,2019-01-17T03:51:00,35.06,0.0
511,2019-01-17T04:51:00,33.98,0.0
513,2019-01-17T05:51:00,32.0,0.0
514,2019-01-17T06:51:00,30.02,0.0
515,2019-01-17T07:51:00,28.04,0.0
516,2019-01-17T08:51:00,26.96,0.0
517,2019-01-17T09:51:00,26.060000000000002,0.0
518,2019-01-17T10:51:00,24.98,0.0
519,2019-01-17T11:51:00,24.98,0.0
520,2019-01-17T12:51:00,24.08,0.0
521,2019-01-17T13:51:00,24.98,0.0
522,2019-01-17T14:51:00,26.96,0.0
523,2019-01-17T15:51:00,28.04,0.0
524,2019-01-17T16:51:00,28.94,0.0
525,2019-01-17T17:51:00,30.02,0.0
526,2019-01-17T18:51:00,30.92,0.0
527,2019-01-17T19:51:00,30.92,0.0
528,2019-01-17T20:51:00,30.92,0.0
529,2019-01-17T21:51:00,30.92,0.0
530,2019-01-17T22:51:00,30.02,0.0
531,2019-01-17T23:51:00,30.02,0.0
532,2019-01-18T00:51:00,30.02,0.0
533,2019-01-18T01:51:00,30.92,0.0
534,2019-01-18T02:51:00,30.92,0.0
535,2019-01-18T03:51:00,30.92,0.0
536,2019-01-18T04:51:00,30.92,0.0
539,2019-01-18T05:51:00,30.02,0.0
540,2019-01-18T06:02:00,30.02,0.0
541,2019-01-18T06:16:00,30.02,0.0
542,2019-01-18T06:32:00,28.94,0.2
543,2019-01-18T06:49:00,28.4,0.2
544,2019-01-18T06:51:00,28.94,0.5
545,2019-01-18T07:00:00,28.94,0.2
546,2019-01-18T07:21:00,28.94,0.2
548,2019-01-18T07:51:00,30.02,0.0
549,2019-01-18T08:10:00,30.02,0.0
550,2019-01-18T08:30:00,30.02,0.0
551,2019-01-18T08:51:00,30.02,0.3
552,2019-01-18T09:03:00,30.02,0.0
553,2019-01-18T09:15:00,30.02,0.0
554,2019-01-18T09:29:00,30.02,0.0
555,2019-01-18T09:38:00,30.02,0.2
556,2019-01-18T09:51:00,30.92,0.3
557,2019-01-18T10:13:00,30.02,0.0
558,2019-01-18T10:27:00,30.92,0.0
559,2019-01-18T10:41:00,30.92,0.2
561,2019-01-18T10:51:00,30.92,0.3
562,2019-01-18T11:51:00,30.92,0.0
563,2019-01-18T12:03:00,32.0,0.0
564,2019-01-18T12:51:00,32.0,0.0
565,2019-01-18T13:10:00,33.08,0.0
567,2019-01-18T13:51:00,33.08,0.0
568,2019-01-18T14:51:00,33.98,0.0
569,2019-01-18T15:51:00,35.96,0.0
571,2019-01-18T16:51:00,37.04,0.0
574,2019-01-18T17:51:00,37.94,0.0
578,2019-01-18T18:51:00,37.94,0.0
579,2019-01-18T19:51:00,39.02,0.0
582,2019-01-18T20:51:00,37.94,0.0
583,2019-01-18T21:51:00,37.94,0.0
584,2019-01-18T22:51:00,37.04,0.0
586,2019-01-18T23:51:00,35.96,0.0
587,2019-01-19T00:51:00,35.06,0.0
588,2019-01-19T01:51:00,35.06,0.0
589,2019-01-19T02:51:00,35.06,0.0
590,2019-01-19T03:51:00,35.96,0.0
591,2019-01-19T04:51:00,35.96,0.0
593,2019-01-19T05:51:00,35.06,0.0
594,2019-01-19T06:51:00,33.98,0.0
595,2019-01-19T07:51:00,33.98,0.0
596,2019-01-19T08:51:00,33.98,0.0
597,2019-01-19T09:51:00,33.08,0.0
598,2019-01-19T10:51:00,32.0,0.0
599,2019-01-19T11:51:00,32.0,0.0
600,2019-01-19T12:51:00,32.0,0.0
601,2019-01-19T13:51:00,33.98,0.0
602,2019-01-19T14:51:00,35.06,0.0
603,2019-01-19T15:51:00,37.04,0.0
604,2019-01-19T16:51:00,35.96,0.0
605,2019-01-19T17:51:00,35.96,0.0
606,2019-01-19T18:51:00,35.96,0.0
607,2019-01-19T19:51:00,35.96,0.0
609,2019-01-19T20:51:00,37.04,0.0
610,2019-01-19T21:51:00,37.04,0.0
611,2019-01-19T22:51:00,37.04,0.0
612,2019-01-19T23:51:00,37.04,0.0
613,2019-01-20T00:51:00,35.96,0.0
614,2019-01-20T01:05:00,35.06,0.0
615,2019-01-20T01:12:00,35.06,0.0
616,2019-01-20T01:28:00,33.98,0.2
617,2019-01-20T01:51:00,33.98,0.8
618,2019-01-20T02:43:00,33.98,1.0
619,2019-01-20T02:51:00,33.98,1.3
620,2019-01-20T03:17:00,33.98,0.5
621,2019-01-20T03:25:00,33.98,0.7
622,2019-01-20T03:51:00,33.98,1.8
623,2019-01-20T04:02:00,33.98,0.5
625,2019-01-20T04:51:00,33.98,3.6
627,2019-01-20T05:51:00,35.06,4.6
628,2019-01-20T06:01:00,35.06,0.5
629,2019-01-20T06:22:00,35.06,1.7
630,2019-01-20T06:30:00,35.06,2.0
631,2019-01-20T06:47:00,35.6,3.3
632,2019-01-20T06:51:00,35.06,3.8
633,2019-01-20T07:02:00,35.06,0.7
634,2019-01-20T07:10:00,35.06,1.2
635,2019-01-20T07:22:00,35.06,2.0
636,2019-01-20T07:51:00,35.06,3.6
637,2019-01-20T08:29:00,35.06,1.5
638,2019-01-20T08:39:00,35.06,1.7
639,2019-01-20T08:51:00,35.96,2.5
640,2019-01-20T09:51:00,35.96,1.8
641,2019-01-20T10:51:00,35.96,1.0
642,2019-01-20T11:51:00,37.04,0.8
643,2019-01-20T12:44:00,37.04,0.5
644,2019-01-20T12:51:00,37.04,0.5
645,2019-01-20T13:20:00,37.04,0.7
646,2019-01-20T13:31:00,37.04,1.2
647,2019-01-20T13:51:00,37.04,2.8
648,2019-01-20T13:59:00,37.04,0.2
649,2019-01-20T14:02:00,37.94,0.2
650,2019-01-20T14:13:00,39.02,0.5
651,2019-01-20T14:22:00,39.92,0.7
652,2019-01-20T14:34:00,39.92,1.0
654,2019-01-20T14:51:00,39.92,0.8
655,2019-01-20T15:08:00,41.0,0.0
656,2019-01-20T15:42:00,41.0,0.0
657,2019-01-20T15:51:00,42.08,0.0
658,2019-01-20T16:09:00,39.02,0.0
659,2019-01-20T16:25:00,37.94,0.2
660,2019-01-20T16:51:00,37.04,0.3
662,2019-01-20T17:51:00,37.04,0.0
663,2019-01-20T18:51:00,37.04,0.0
664,2019-01-20T19:51:00,32.0,0.0
665,2019-01-20T20:51:00,30.02,0.0
667,2019-01-20T21:51:00,24.98,0.0
668,2019-01-20T22:51:00,21.02,0.0
669,2019-01-20T23:51:00,19.04,0.0
670,2019-01-21T00:51:00,15.979999999999997,0.0
671,2019-01-21T01:51:00,15.979999999999997,0.0
672,2019-01-21T02:51:00,15.079999999999998,0.0
673,2019-01-21T03:51:00,15.079999999999998,0.0
674,2019-01-21T04:51:00,14.0,0.0
676,2019-01-21T05:51:00,12.920000000000002,0.0
677,2019-01-21T06:51:00,10.940000000000001,0.0
678,2019-01-21T07:51:00,10.04,0.0
679,2019-01-21T08:51:00,8.96,0.0
