,date,temp_f,precip_mm,is_snowday
115,2014-04-26,53.0,0.89,0
116,2014-04-27,51.9,0.05,0
117,2014-04-28,54.5,0.0,0
118,2014-04-29,49.7,0.0,0
119,2014-04-30,44.2,0.59,0
120,2014-05-01,61.1,4.53,0
121,2014-05-02,63.4,0.12,0
122,2014-05-03,61.3,0.0,0
123,2014-05-04,57.6,0.08,0
124,2014-05-05,58.4,0.02,0
125,2014-05-06,60.3,0.0,0
126,2014-05-07,59.1,0.0,0
127,2014-05-08,55.9,0.34,0
128,2014-05-09,58.0,0.11,0
129,2014-05-10,65.6,0.04,0
130,2014-05-11,70.1,0.4,0
131,2014-05-12,73.8,0.03,0
132,2014-05-13,68.5,0.0,0
133,2014-05-14,58.2,0.0,0
134,2014-05-15,63.1,0.12,0
135,2014-05-16,65.9,0.07,0
136,2014-05-17,61.6,1.51,0
137,2014-05-18,60.0,0.0,0
138,2014-05-19,60.3,0.0,0
139,2014-05-20,66.2,0.0,0
140,2014-05-21,69.5,0.0,0
141,2014-05-22,62.7,0.22,0
142,2014-05-23,62.2,0.02,0
143,2014-05-24,60.2,0.99,0
144,2014-05-25,65.8,0.32,0
145,2014-05-26,74.7,0.0,0
146,2014-05-27,78.3,0.0,0
147,2014-05-28,61.5,0.0,0
148,2014-05-29,56.3,0.0,0
149,2014-05-30,63.3,0.0,0
150,2014-05-31,64.2,0.0,0
151,2014-06-01,64.8,0.05,0
152,2014-06-02,69.7,0.0,0
153,2014-06-03,75.3,0.0,0
154,2014-06-04,70.8,0.12,0
155,2014-06-05,68.1,0.62,0
156,2014-06-06,67.7,0.25,0
157,2014-06-07,71.0,0.0,0
158,2014-06-08,75.0,0.0,0
159,2014-06-09,67.4,0.64,0
160,2014-06-10,69.5,0.96,0
161,2014-06-11,67.0,0.02,0
162,2014-06-12,64.7,0.0,0
163,2014-06-13,69.5,0.21,0
164,2014-06-14,69.0,1.14,0
165,2014-06-15,67.7,0.0,0
166,2014-06-16,72.3,0.0,0
167,2014-06-17,77.7,0.0,0
168,2014-06-18,83.4,0.0,0
169,2014-06-19,74.9,0.0,0
170,2014-06-20,71.8,0.15,0
171,2014-06-21,70.4,0.0,0
172,2014-06-22,69.8,0.0,0
173,2014-06-23,71.8,0.0,0
174,2014-06-24,73.1,0.0,0
175,2014-06-25,75.4,0.0,0
176,2014-06-26,76.6,0.15,0
177,2014-06-27,75.1,0.07,0
178,2014-06-28,74.5,0.0,0
179,2014-06-29,74.4,0.0,0
180,2014-06-30,75.7,0.0,0
181,2014-07-01,79.1,0.0,0
182,2014-07-02,81.3,0.0,0
183,2014-07-03,77.3,1.0,0
184,2014-07-04,70.4,1.74,0
185,2014-07-05,71.4,0.14,0
186,2014-07-06,76.0,0.0,0
187,2014-07-07,79.8,0.0,0
188,2014-07-08,81.4,0.43,0
189,2014-07-09,78.8,0.39,0
190,2014-07-10,75.4,0.09,0
191,2014-07-11,76.8,0.0,0
192,2014-07-12,76.2,0.0,0
193,2014-07-13,75.8,0.0,0
194,2014-07-14,75.7,0.03,0
195,2014-07-15,75.3,0.46,0
196,2014-07-16,73.3,1.3,0
197,2014-07-17,73.6,0.0,0
198,2014-07-18,73.4,0.0,0
199,2014-07-19,72.2,0.0,0
200,2014-07-20,71.9,0.0,0
201,2014-07-21,73.9,0.0,0
202,2014-07-22,77.0,0.0,0
203,2014-07-23,79.7,0.0,0
204,2014-07-24,75.1,0.19,0
205,2014-07-25,73.7,0.0,0
206,2014-07-26,73.9,0.0,0
207,2014-07-27,77.0,0.01,0
208,2014-07-28,75.8,0.2,0
209,2014-07-29,69.6,0.19,0
210,2014-07-30,70.8,0.0,0
211,2014-07-31,73.5,0.0,0
212,2014-08-01,75.5,0.0,0
213,2014-08-02,70.4,0.36,0
214,2014-08-03,69.5,0.1,0
215,2014-08-04,75.0,0.02,0
216,2014-08-05,78.6,0.0,0
217,2014-08-06,76.3,0.0,0
218,2014-08-07,74.4,0.0,0
219,2014-08-08,73.2,0.0,0
220,2014-08-09,76.0,0.0,0
221,2014-08-10,77.5,0.0,0
222,2014-08-11,77.5,0.0,0
223,2014-08-12,74.4,0.0,0
224,2014-08-13,72.5,0.7,0
225,2014-08-14,70.9,0.02,0
226,2014-08-15,68.0,0.0,0
227,2014-08-16,70.3,0.0,0
228,2014-08-17,73.6,0.0,0
229,2014-08-18,72.0,0.01,0
230,2014-08-19,72.2,0.0,0
231,2014-08-20,75.1,0.0,0
232,2014-08-21,73.9,0.04,0
233,2014-08-22,70.6,0.37,0
234,2014-08-23,70.4,0.06,0
235,2014-08-24,70.7,0.01,0
236,2014-08-25,74.3,0.0,0
237,2014-08-26,77.7,0.0,0
238,2014-08-27,78.5,0.0,0
239,2014-08-28,76.4,0.0,0
240,2014-08-29,69.6,0.0,0
241,2014-08-30,71.4,0.0,0
242,2014-08-31,77.0,0.0,0
243,2014-09-01,79.3,0.62,0
244,2014-09-02,83.5,0.0,0
245,2014-09-03,79.4,0.0,0
246,2014-09-04,77.9,0.0,0
247,2014-09-05,78.2,0.0,0
248,2014-09-06,80.9,0.0,0
249,2014-09-07,72.6,0.11,0
250,2014-09-08,70.1,0.0,0
251,2014-09-09,68.1,0.0,0
252,2014-09-10,69.4,0.0,0
253,2014-09-11,73.9,0.0,0
254,2014-09-12,70.1,0.0,0
255,2014-09-13,63.9,0.0,0
256,2014-09-14,60.9,0.26,0
257,2014-09-15,62.8,0.0,0
258,2014-09-16,63.5,0.03,0
259,2014-09-17,64.3,0.34,0
260,2014-09-18,65.8,0.0,0
261,2014-09-19,61.6,0.0,0
262,2014-09-20,65.0,0.0,0
263,2014-09-21,70.2,0.15,0
264,2014-09-22,67.3,0.0,0
265,2014-09-23,60.1,0.0,0
266,2014-09-24,64.1,0.0,0
267,2014-09-25,61.7,0.02,0
268,2014-09-26,66.2,0.3,0
269,2014-09-27,70.7,0.0,0
270,2014-09-28,73.1,0.0,0
271,2014-09-29,72.4,0.0,0
272,2014-09-30,68.8,0.0,0
273,2014-10-01,63.2,0.0,0
274,2014-10-02,63.5,0.02,0
275,2014-10-03,62.9,0.0,0
276,2014-10-04,64.2,0.14,0
277,2014-10-05,53.1,1.04,0
278,2014-10-06,58.6,0.0,0
279,2014-10-07,66.2,0.0,0
280,2014-10-08,66.7,0.1,0
281,2014-10-09,62.6,0.04,0
282,2014-10-10,58.7,0.0,0
283,2014-10-11,54.9,0.14,0
284,2014-10-12,54.1,0.19,0
285,2014-10-13,58.7,0.0,0
286,2014-10-14,67.9,0.05,0
287,2014-10-15,71.4,0.0,0
288,2014-10-16,68.8,1.68,0
289,2014-10-17,64.6,0.12,0
290,2014-10-18,63.8,0.0,0
291,2014-10-19,53.4,0.0,0
292,2014-10-20,49.4,0.0,0
293,2014-10-21,60.2,0.0,0
294,2014-10-22,55.5,0.61,0
295,2014-10-23,51.4,1.23,0
296,2014-10-24,54.7,0.39,0
297,2014-10-25,58.1,0.0,0
298,2014-10-26,58.4,0.01,0
299,2014-10-27,56.0,0.0,0
300,2014-10-28,60.6,0.0,0
301,2014-10-29,64.5,0.0,0
302,2014-10-30,52.5,0.0,0
303,2014-10-31,49.9,0.0,0
304,2014-11-01,46.5,0.11,0
305,2014-11-02,44.1,0.29,0
306,2014-11-03,47.6,0.0,0
307,2014-11-04,59.5,0.0,0
308,2014-11-05,60.4,0.0,0
309,2014-11-06,52.0,0.12,0
310,2014-11-07,49.0,0.25,0
311,2014-11-08,41.9,0.0,0
312,2014-11-09,50.0,0.0,0
313,2014-11-10,51.9,0.0,0
314,2014-11-11,56.4,0.0,0
315,2014-11-12,59.5,0.0,0
316,2014-11-13,45.1,0.0,0
317,2014-11-14,38.6,0.26,0
318,2014-11-15,37.2,0.06,0
319,2014-11-16,40.0,0.0,0
320,2014-11-17,43.7,0.49,0
321,2014-11-18,35.4,1.08,0
322,2014-11-19,26.7,0.0,0
323,2014-11-20,38.2,0.0,0
324,2014-11-21,32.3,0.0,0
325,2014-11-22,34.3,0.0,0
326,2014-11-23,47.4,0.0,0
327,2014-11-24,60.7,0.68,0
328,2014-11-25,60.0,0.02,0
329,2014-11-26,42.9,0.01,0
330,2014-11-27,36.3,1.23,0
331,2014-11-28,33.5,0.02,0
332,2014-11-29,31.4,0.0,0
333,2014-11-30,47.5,0.0,0
334,2014-12-01,55.4,0.0,0
335,2014-12-02,39.4,0.09,0
336,2014-12-03,43.8,0.09,0
337,2014-12-04,41.2,0.05,0
338,2014-12-05,38.4,0.0,0
339,2014-12-06,44.8,0.68,0
340,2014-12-07,38.2,1.09,0
341,2014-12-08,29.2,0.04,0
342,2014-12-09,38.2,0.53,0
343,2014-12-10,37.7,2.01,0
344,2014-12-11,34.1,0.09,0
345,2014-12-12,34.5,0.01,1
346,2014-12-13,37.5,0.0,0
347,2014-12-14,41.0,0.0,0
348,2014-12-15,41.6,0.0,0
349,2014-12-16,43.2,0.0,0
350,2014-12-17,47.4,0.22,0
351,2014-12-18,40.7,0.02,0
352,2014-12-19,36.2,0.0,0
353,2014-12-20,31.7,0.0,0
354,2014-12-21,32.4,0.0,0
355,2014-12-22,37.4,0.0,0
356,2014-12-23,44.4,0.18,0
357,2014-12-24,45.5,0.05,0
358,2014-12-25,53.2,0.86,0
359,2014-12-26,44.9,0.09,0
360,2014-12-27,47.7,0.0,0
361,2014-12-28,49.4,0.0,0
362,2014-12-29,41.4,0.1,0
363,2014-12-30,32.5,0.0,0
364,2014-12-31,29.4,0.0,0
