,date,temp_f,precip_mm,is_snowday
0,2016-01-01,40.4,0.03,0
1,2016-01-02,35.8,0.0,0
2,2016-01-03,38.4,0.0,0
3,2016-01-04,30.8,0.0,0
4,2016-01-05,18.4,0.0,0
5,2016-01-06,31.2,0.0,0
6,2016-01-07,37.9,0.0,0
7,2016-01-08,40.2,0.0,0
8,2016-01-09,43.3,0.0,0
9,2016-01-10,50.4,0.77,0
10,2016-01-11,35.2,1.03,0
11,2016-01-12,32.2,0.0,0
12,2016-01-13,27.1,0.0,0
13,2016-01-14,27.9,0.0,0
14,2016-01-15,41.2,0.0,0
15,2016-01-16,46.0,0.21,0
16,2016-01-17,37.3,0.03,0
17,2016-01-18,27.1,0.05,0
18,2016-01-19,21.1,0.0,0
19,2016-01-20,30.7,0.0,0
20,2016-01-21,30.9,0.0,0
21,2016-01-22,25.9,0.0,0
22,2016-01-23,26.2,0.5,0
23,2016-01-24,26.7,1.82,1
24,2016-01-25,32.7,0.0,1
25,2016-01-26,41.4,0.0,1
26,2016-01-27,43.9,0.0,1
27,2016-01-28,37.0,0.0,1
28,2016-01-29,38.3,0.0,1
29,2016-01-30,32.8,0.0,1
30,2016-01-31,42.6,0.0,1
31,2016-02-01,52.1,0.0,1
32,2016-02-02,44.5,0.01,1
33,2016-02-03,48.8,0.0,0
34,2016-02-04,54.7,0.73,0
35,2016-02-05,37.4,0.38,0
36,2016-02-06,34.6,0.15,1
37,2016-02-07,39.1,0.0,0
38,2016-02-08,36.0,0.0,0
39,2016-02-09,30.4,0.05,0
40,2016-02-10,34.8,0.01,0
41,2016-02-11,26.1,0.0,0
42,2016-02-12,20.4,0.0,0
43,2016-02-13,19.3,0.0,0
44,2016-02-14,6.9,0.0,0
45,2016-02-15,19.1,0.0,0
46,2016-02-16,45.0,0.46,0
47,2016-02-17,39.1,0.99,0
48,2016-02-18,32.5,0.0,0
49,2016-02-19,30.1,0.0,0
50,2016-02-20,47.7,0.0,0
51,2016-02-21,52.8,0.0,0
52,2016-02-22,45.3,0.03,0
53,2016-02-23,38.0,0.0,0
54,2016-02-24,40.7,0.43,0
55,2016-02-25,52.6,1.11,0
56,2016-02-26,35.5,0.02,0
57,2016-02-27,31.9,0.0,0
58,2016-02-28,46.0,0.0,0
59,2016-02-29,52.8,0.0,0
60,2016-03-01,45.6,0.05,0
61,2016-03-02,45.8,0.14,0
62,2016-03-03,30.3,0.0,0
63,2016-03-04,33.4,0.07,0
64,2016-03-05,33.8,0.04,0
65,2016-03-06,37.3,0.0,0
66,2016-03-07,45.2,0.0,0
67,2016-03-08,55.1,0.0,0
68,2016-03-09,57.2,0.0,0
69,2016-03-10,70.5,0.0,0
70,2016-03-11,61.6,0.06,0
71,2016-03-12,50.1,0.0,0
72,2016-03-13,56.7,0.0,0
73,2016-03-14,46.3,0.02,0
74,2016-03-15,48.0,0.27,0
75,2016-03-16,54.5,0.0,0
76,2016-03-17,52.0,0.02,0
77,2016-03-18,52.0,0.0,0
78,2016-03-19,42.3,0.0,0
79,2016-03-20,37.8,0.0,0
80,2016-03-21,38.6,0.13,0
81,2016-03-22,43.2,0.06,0
82,2016-03-23,57.0,0.0,0
83,2016-03-24,49.8,0.0,0
84,2016-03-25,57.7,0.0,0
85,2016-03-26,46.3,0.04,0
86,2016-03-27,45.7,0.0,0
87,2016-03-28,47.2,0.14,0
88,2016-03-29,48.5,0.24,0
89,2016-03-30,44.5,0.0,0
90,2016-03-31,58.4,0.0,0
91,2016-04-01,67.3,0.01,0
92,2016-04-02,55.4,0.01,0
93,2016-04-03,41.0,0.25,0
94,2016-04-04,39.7,0.01,0
95,2016-04-05,33.0,0.46,0
96,2016-04-06,37.9,0.0,0
97,2016-04-07,52.4,0.0,0
98,2016-04-08,47.3,0.09,0
99,2016-04-09,40.0,0.01,0
100,2016-04-10,39.6,0.11,0
101,2016-04-11,50.9,0.0,0
102,2016-04-12,54.0,0.04,0
103,2016-04-13,47.7,0.17,0
104,2016-04-14,50.5,0.0,0
105,2016-04-15,51.7,0.0,0
106,2016-04-16,53.2,0.0,0
107,2016-04-17,56.1,0.0,0
108,2016-04-18,63.8,0.0,0
109,2016-04-19,66.3,0.0,0
110,2016-04-20,58.5,0.0,0
111,2016-04-21,59.5,0.0,0
112,2016-04-22,70.3,0.0,0
113,2016-04-23,65.6,0.15,0
114,2016-04-24,56.2,0.01,0
115,2016-04-25,58.0,0.0,0
116,2016-04-26,54.9,0.17,0
117,2016-04-27,51.3,0.07,0
118,2016-04-28,52.6,0.0,0
119,2016-04-29,51.4,0.0,0
120,2016-04-30,52.7,0.05,0
121,2016-05-01,49.0,0.0,0
122,2016-05-02,50.1,0.16,0
123,2016-05-03,53.3,0.59,0
124,2016-05-04,50.4,0.07,0
125,2016-05-05,50.9,0.01,0
126,2016-05-06,50.7,0.24,0
127,2016-05-07,52.2,0.3,0
128,2016-05-08,55.6,0.11,0
129,2016-05-09,61.8,0.05,0
130,2016-05-10,57.6,0.0,0
131,2016-05-11,62.4,0.0,0
132,2016-05-12,66.5,0.0,0
133,2016-05-13,61.0,0.0,0
134,2016-05-14,63.5,0.25,0
135,2016-05-15,54.6,0.0,0
136,2016-05-16,52.5,0.0,0
137,2016-05-17,59.1,0.0,0
138,2016-05-18,57.8,0.0,0
139,2016-05-19,60.3,0.0,0
140,2016-05-20,63.4,0.0,0
141,2016-05-21,61.7,0.0,0
142,2016-05-22,59.7,0.13,0
143,2016-05-23,64.4,0.09,0
144,2016-05-24,63.9,0.17,0
145,2016-05-25,73.2,0.03,0
146,2016-05-26,79.3,0.0,0
147,2016-05-27,78.1,0.0,0
148,2016-05-28,79.6,0.0,0
149,2016-05-29,77.9,0.0,0
150,2016-05-30,73.0,1.65,0
151,2016-05-31,76.0,0.0,0
152,2016-06-01,75.3,0.0,0
153,2016-06-02,68.4,0.0,0
154,2016-06-03,65.4,0.01,0
155,2016-06-04,72.4,0.03,0
156,2016-06-05,67.5,0.4,0
157,2016-06-06,72.6,0.91,0
158,2016-06-07,76.4,0.0,0
159,2016-06-08,61.8,0.0,0
160,2016-06-09,61.7,0.45,0
161,2016-06-10,66.2,0.0,0
162,2016-06-11,72.1,0.0,0
163,2016-06-12,79.4,0.0,0
164,2016-06-13,64.9,0.0,0
165,2016-06-14,68.0,0.0,0
166,2016-06-15,73.2,0.0,0
167,2016-06-16,70.6,0.2,0
168,2016-06-17,70.2,0.02,0
169,2016-06-18,71.3,0.0,0
170,2016-06-19,74.2,0.0,0
