,date,temp_f,precip_mm,is_snowday
85,2020-03-26,45.6,0.01,0
86,2020-03-27,57.0,0.0,0
87,2020-03-28,49.8,0.0,0
88,2020-03-29,45.2,0.47,0
89,2020-03-30,46.2,0.03,0
90,2020-03-31,44.4,0.1,0
91,2020-04-01,45.8,0.06,0
92,2020-04-02,48.0,0.0,0
93,2020-04-03,49.3,0.01,0
94,2020-04-04,52.1,0.13,0
95,2020-04-05,53.1,0.01,0
96,2020-04-06,55.8,0.07,0
97,2020-04-07,57.6,0.0,0
98,2020-04-08,57.5,0.2,0
99,2020-04-09,51.6,0.12,0
100,2020-04-10,44.0,0.01,0
101,2020-04-11,45.7,0.0,0
102,2020-04-12,52.9,0.0,0
103,2020-04-13,57.3,0.65,0
104,2020-04-14,54.1,1.27,0
105,2020-04-15,47.7,0.0,0
106,2020-04-16,45.4,0.0,0
107,2020-04-17,42.1,0.0,0
108,2020-04-18,43.6,0.19,0
109,2020-04-19,49.5,0.1,0
110,2020-04-20,53.2,0.0,0
111,2020-04-21,51.2,0.0,0
112,2020-04-22,42.7,0.18,0
113,2020-04-23,44.5,0.0,0
114,2020-04-24,45.4,0.39,0
115,2020-04-25,52.1,0.22,0
116,2020-04-26,48.3,0.0,0
117,2020-04-27,43.9,0.22,0
118,2020-04-28,50.8,0.0,0
119,2020-04-29,51.1,0.0,0
120,2020-04-30,53.9,0.13,0
121,2020-05-01,57.6,0.68,0
122,2020-05-02,62.3,0.12,0
123,2020-05-03,66.8,0.04,0
124,2020-05-04,65.6,0.0,0
125,2020-05-05,53.2,0.0,0
126,2020-05-06,50.5,0.0,0
127,2020-05-07,54.1,0.06,0
128,2020-05-08,51.0,0.0,0
129,2020-05-09,40.4,0.48,0
130,2020-05-10,49.4,0.03,0
131,2020-05-11,53.9,0.0,0
132,2020-05-12,50.6,0.05,0
133,2020-05-13,52.0,0.0,0
134,2020-05-14,57.1,0.0,0
135,2020-05-15,69.7,0.03,0
136,2020-05-16,70.5,0.05,0
137,2020-05-17,60.9,0.01,0
138,2020-05-18,60.2,0.0,0
139,2020-05-19,60.2,0.0,0
140,2020-05-20,57.0,0.0,0
141,2020-05-21,55.4,0.0,0
142,2020-05-22,62.9,0.0,0
143,2020-05-23,62.7,0.03,0
144,2020-05-24,58.2,0.65,0
145,2020-05-25,61.8,0.0,0
146,2020-05-26,65.9,0.0,0
147,2020-05-27,66.7,0.0,0
148,2020-05-28,68.3,0.0,0
149,2020-05-29,72.0,0.0,0
150,2020-05-30,72.2,0.05,0
151,2020-05-31,65.0,0.02,0
152,2020-06-01,60.4,0.0,0
153,2020-06-02,65.5,0.0,0
154,2020-06-03,69.0,0.29,0
155,2020-06-04,73.9,0.16,0
156,2020-06-05,73.0,0.27,0
157,2020-06-06,76.3,0.26,0
158,2020-06-07,71.2,0.05,0
159,2020-06-08,69.3,0.0,0
160,2020-06-09,75.9,0.0,0
161,2020-06-10,77.3,0.0,0
162,2020-06-11,74.3,0.01,0
163,2020-06-12,76.5,0.04,0
164,2020-06-13,68.9,0.0,0
165,2020-06-14,63.6,0.0,0
166,2020-06-15,65.9,0.0,0
167,2020-06-16,67.8,0.0,0
168,2020-06-17,68.6,0.0,0
169,2020-06-18,70.0,0.0,0
170,2020-06-19,72.2,0.0,0
171,2020-06-20,76.0,0.0,0
172,2020-06-21,76.5,0.0,0
173,2020-06-22,79.4,0.0,0
174,2020-06-23,79.2,0.0,0
175,2020-06-24,78.7,0.0,0
176,2020-06-25,77.6,0.0,0
177,2020-06-26,77.3,0.0,0
178,2020-06-27,76.3,0.0,0
179,2020-06-28,79.5,0.09,0
180,2020-06-29,75.7,0.11,0
181,2020-06-30,71.8,0.58,0
182,2020-07-01,72.4,0.0,0
183,2020-07-02,78.2,0.03,0
184,2020-07-03,82.4,0.0,0
185,2020-07-04,75.1,0.13,0
186,2020-07-05,79.4,0.0,0
187,2020-07-06,80.9,0.0,0
188,2020-07-07,75.1,0.54,0
189,2020-07-08,77.7,0.0,0
190,2020-07-09,80.1,0.02,0
191,2020-07-10,75.3,0.0,0
192,2020-07-11,76.5,2.55,0
193,2020-07-12,78.1,0.75,0
194,2020-07-13,78.1,0.06,0
195,2020-07-14,77.9,0.02,0
196,2020-07-15,75.7,0.0,0
197,2020-07-16,72.6,0.0,0
198,2020-07-17,73.8,0.02,0
199,2020-07-18,80.9,0.01,0
200,2020-07-19,83.8,0.0,0
201,2020-07-20,85.9,0.0,0
202,2020-07-21,84.3,0.0,0
203,2020-07-22,81.5,0.03,0
204,2020-07-23,77.2,1.39,0
205,2020-07-24,77.0,0.02,0
206,2020-07-25,79.1,0.17,0
207,2020-07-26,83.1,0.0,0
208,2020-07-27,85.1,0.0,0
209,2020-07-28,85.7,0.0,0
210,2020-07-29,82.3,0.0,0
211,2020-07-30,83.9,0.0,0
212,2020-07-31,75.3,0.86,0
213,2020-08-01,78.3,0.78,0
214,2020-08-02,80.7,0.0,0
215,2020-08-03,82.8,0.0,0
216,2020-08-04,74.7,0.61,0
217,2020-08-05,78.9,0.48,0
218,2020-08-06,76.0,0.0,0
219,2020-08-07,73.2,0.19,0
220,2020-08-08,73.5,0.27,0
221,2020-08-09,77.5,0.0,0
222,2020-08-10,81.9,0.0,0
223,2020-08-11,81.6,0.0,0
224,2020-08-12,80.2,0.0,0
225,2020-08-13,76.4,1.76,0
226,2020-08-14,78.1,0.24,0
227,2020-08-15,76.6,0.0,0
228,2020-08-16,69.4,0.06,0
229,2020-08-17,71.1,0.15,0
230,2020-08-18,71.3,0.34,0
231,2020-08-19,71.3,0.01,0
232,2020-08-20,71.5,0.13,0
233,2020-08-21,74.6,0.0,0
234,2020-08-22,79.1,0.0,0
235,2020-08-23,79.0,0.0,0
236,2020-08-24,81.2,0.0,0
237,2020-08-25,80.5,0.0,0
238,2020-08-26,72.3,0.36,0
239,2020-08-27,76.8,0.06,0
240,2020-08-28,76.1,0.36,0
241,2020-08-29,75.5,0.0,0
242,2020-08-30,74.0,0.01,0
243,2020-08-31,69.7,0.0,0
244,2020-09-01,70.9,0.12,0
245,2020-09-02,73.1,0.16,0
246,2020-09-03,77.5,0.09,0
247,2020-09-04,75.6,0.71,0
248,2020-09-05,72.3,0.0,0
249,2020-09-06,72.6,0.0,0
250,2020-09-07,72.4,0.0,0
251,2020-09-08,74.1,0.0,0
252,2020-09-09,74.1,0.0,0
253,2020-09-10,76.2,0.29,0
254,2020-09-11,73.4,0.91,0
255,2020-09-12,66.6,0.0,0
256,2020-09-13,67.7,0.0,0
257,2020-09-14,71.8,0.0,0
258,2020-09-15,60.3,0.0,0
259,2020-09-16,63.0,0.0,0
260,2020-09-17,68.5,0.0,0
261,2020-09-18,66.6,0.0,0
262,2020-09-19,57.2,0.0,0
263,2020-09-20,56.1,0.0,0
264,2020-09-21,56.8,0.0,0
265,2020-09-22,59.4,0.0,0
266,2020-09-23,67.3,0.0,0
267,2020-09-24,69.2,0.0,0
268,2020-09-25,69.1,0.0,0
269,2020-09-26,69.1,0.0,0
270,2020-09-27,71.9,0.0,0
271,2020-09-28,72.2,0.05,0
272,2020-09-29,70.5,0.02,0
273,2020-09-30,66.6,1.61,0
274,2020-10-01,64.3,1.14,0
275,2020-10-02,60.4,0.02,0
276,2020-10-03,58.7,0.02,0
277,2020-10-04,58.2,0.0,0
278,2020-10-05,60.5,0.0,0
279,2020-10-06,62.2,0.0,0
280,2020-10-07,65.3,0.0,0
281,2020-10-08,59.8,0.02,0
282,2020-10-09,58.6,0.0,0
283,2020-10-10,64.1,0.0,0
284,2020-10-11,64.8,0.0,0
285,2020-10-12,53.6,0.2,0
286,2020-10-13,55.3,0.94,0
287,2020-10-14,58.3,0.16,0
288,2020-10-15,63.3,0.0,0
289,2020-10-16,59.0,0.0,0
290,2020-10-17,50.6,1.37,0
291,2020-10-18,53.3,0.01,0
292,2020-10-19,57.3,0.0,0
293,2020-10-20,62.6,0.0,0
294,2020-10-21,63.4,0.0,0
295,2020-10-22,65.8,0.0,0
296,2020-10-23,64.8,0.0,0
297,2020-10-24,64.2,0.0,0
298,2020-10-25,49.5,0.0,0
299,2020-10-26,53.4,0.02,0
300,2020-10-27,56.6,0.02,0
301,2020-10-28,54.2,0.04,0
302,2020-10-29,52.4,0.1,0
303,2020-10-30,42.4,1.93,0
304,2020-10-31,39.0,0.21,0
305,2020-11-01,49.3,0.0,0
306,2020-11-02,43.0,0.4,0
307,2020-11-03,45.7,0.0,0
308,2020-11-04,50.7,0.0,0
309,2020-11-05,57.8,0.0,0
310,2020-11-06,61.9,0.0,0
311,2020-11-07,64.2,0.0,0
312,2020-11-08,65.0,0.0,0
313,2020-11-09,63.2,0.0,0
314,2020-11-10,65.5,0.0,0
315,2020-11-11,67.1,0.0,0
316,2020-11-12,59.9,0.9,0
317,2020-11-13,48.5,0.14,0
318,2020-11-14,48.2,0.17,0
319,2020-11-15,49.7,0.0,0
320,2020-11-16,52.0,0.07,0
321,2020-11-17,45.7,0.0,0
322,2020-11-18,34.8,0.0,0
323,2020-11-19,37.1,0.0,0
324,2020-11-20,51.2,0.0,0
325,2020-11-21,57.8,0.0,0
326,2020-11-22,48.5,0.0,0
327,2020-11-23,53.3,0.39,0
328,2020-11-24,44.1,0.15,0
329,2020-11-25,48.6,0.0,0
330,2020-11-26,58.6,0.71,0
331,2020-11-27,56.7,0.08,0
332,2020-11-28,51.4,0.0,0
333,2020-11-29,47.0,0.0,0
334,2020-11-30,55.5,0.0,0
335,2020-12-01,53.1,0.98,0
336,2020-12-02,39.6,0.0,0
337,2020-12-03,41.0,0.0,0
338,2020-12-04,48.2,0.0,0
339,2020-12-05,44.1,0.81,0
340,2020-12-06,37.8,0.32,0
341,2020-12-07,34.8,0.0,0
342,2020-12-08,32.5,0.0,0
343,2020-12-09,34.1,0.0,0
344,2020-12-10,41.2,0.05,0
345,2020-12-11,46.4,0.0,0
346,2020-12-12,51.2,0.0,0
347,2020-12-13,55.4,0.0,0
348,2020-12-14,41.7,0.0,0
349,2020-12-15,35.8,0.26,0
350,2020-12-16,28.8,0.0,0
351,2020-12-17,27.7,1.43,0
352,2020-12-18,27.5,0.09,1
353,2020-12-19,26.2,0.0,1
354,2020-12-20,34.2,0.0,1
355,2020-12-21,40.5,0.01,1
356,2020-12-22,41.3,0.0,1
357,2020-12-23,40.5,0.0,1
358,2020-12-24,50.9,0.0,1
359,2020-12-25,53.7,0.95,1
360,2020-12-26,28.8,0.21,0
361,2020-12-27,29.5,0.0,0
362,2020-12-28,42.3,0.0,0
363,2020-12-29,39.2,0.0,0
364,2020-12-30,33.4,0.0,0
365,2020-12-31,43.9,0.09,0
