,date,temp_f,precip_mm,is_snowday
152,2017-06-02,68.0,0.0,0
153,2017-06-03,64.3,0.02,0
154,2017-06-04,63.3,0.01,0
155,2017-06-05,62.5,0.11,0
156,2017-06-06,56.8,0.01,0
157,2017-06-07,57.8,0.05,0
158,2017-06-08,62.0,0.0,0
159,2017-06-09,66.0,0.0,0
160,2017-06-10,75.7,0.0,0
161,2017-06-11,81.3,0.0,0
162,2017-06-12,84.0,0.0,0
163,2017-06-13,86.0,0.0,0
164,2017-06-14,77.4,0.27,0
165,2017-06-15,70.1,0.02,0
166,2017-06-16,66.1,0.0,0
167,2017-06-17,68.7,0.0,0
168,2017-06-18,75.9,1.39,0
169,2017-06-19,79.3,0.0,0
170,2017-06-20,75.3,1.38,0
171,2017-06-21,77.5,0.03,0
172,2017-06-22,75.8,0.0,0
173,2017-06-23,79.7,0.0,0
174,2017-06-24,77.8,1.16,0
175,2017-06-25,76.1,0.17,0
176,2017-06-26,72.4,0.0,0
177,2017-06-27,70.0,0.18,0
178,2017-06-28,69.7,0.0,0
179,2017-06-29,74.6,0.0,0
180,2017-06-30,79.3,0.0,0
181,2017-07-01,79.0,0.0,0
182,2017-07-02,77.8,0.23,0
183,2017-07-03,80.4,0.0,0
184,2017-07-04,76.7,0.45,0
185,2017-07-05,76.7,0.0,0
186,2017-07-06,72.9,0.0,0
187,2017-07-07,72.9,0.02,0
188,2017-07-08,75.7,1.76,0
189,2017-07-09,75.2,0.0,0
190,2017-07-10,76.3,0.0,0
191,2017-07-11,78.8,0.0,0
192,2017-07-12,82.3,0.0,0
193,2017-07-13,83.0,0.0,0
194,2017-07-14,69.7,0.01,0
195,2017-07-15,73.8,0.34,0
196,2017-07-16,76.8,0.0,0
197,2017-07-17,78.2,0.0,0
198,2017-07-18,79.6,0.0,0
199,2017-07-19,83.2,0.0,0
200,2017-07-20,85.7,0.0,0
201,2017-07-21,82.5,0.01,0
202,2017-07-22,83.8,0.0,0
203,2017-07-23,74.6,0.62,0
204,2017-07-24,69.3,0.36,0
205,2017-07-25,65.8,0.39,0
206,2017-07-26,69.7,0.0,0
207,2017-07-27,70.8,0.0,0
208,2017-07-28,76.8,0.0,0
209,2017-07-29,72.9,0.0,0
210,2017-07-30,72.4,0.0,0
211,2017-07-31,76.1,0.0,0
212,2017-08-01,80.2,0.0,0
213,2017-08-02,77.6,0.0,0
214,2017-08-03,75.2,0.09,0
215,2017-08-04,76.8,0.15,0
216,2017-08-05,74.6,0.3,0
217,2017-08-06,70.2,0.0,0
218,2017-08-07,68.0,0.0,0
219,2017-08-08,69.4,0.76,0
220,2017-08-09,74.0,0.0,0
221,2017-08-10,75.3,0.0,0
222,2017-08-11,74.3,0.0,0
223,2017-08-12,71.0,0.11,0
224,2017-08-13,76.1,0.0,0
225,2017-08-14,75.4,0.0,0
226,2017-08-15,72.1,0.28,0
227,2017-08-16,76.0,0.17,0
228,2017-08-17,75.7,0.0,0
229,2017-08-18,76.4,0.03,0
230,2017-08-19,77.9,0.85,0
231,2017-08-20,76.6,0.0,0
232,2017-08-21,77.9,0.0,0
233,2017-08-22,80.6,0.0,0
234,2017-08-23,76.4,0.3,0
235,2017-08-24,72.9,0.0,0
236,2017-08-25,70.5,0.0,0
237,2017-08-26,70.0,0.0,0
238,2017-08-27,69.2,0.0,0
239,2017-08-28,69.0,0.0,0
240,2017-08-29,65.7,0.0,0
241,2017-08-30,67.1,0.3,0
242,2017-08-31,72.1,0.01,0
243,2017-09-01,64.3,0.0,0
244,2017-09-02,61.9,0.0,0
245,2017-09-03,62.1,1.12,0
246,2017-09-04,69.3,0.15,0
247,2017-09-05,75.6,0.0,0
248,2017-09-06,67.8,0.01,0
249,2017-09-07,64.4,0.42,0
250,2017-09-08,64.9,0.01,0
251,2017-09-09,62.0,0.0,0
252,2017-09-10,63.7,0.0,0
253,2017-09-11,65.4,0.0,0
254,2017-09-12,69.0,0.0,0
255,2017-09-13,71.4,0.0,0
256,2017-09-14,74.0,0.06,0
257,2017-09-15,74.2,0.02,0
258,2017-09-16,74.6,0.0,0
259,2017-09-17,73.2,0.0,0
260,2017-09-18,70.7,0.0,0
261,2017-09-19,72.3,0.0,0
262,2017-09-20,74.2,0.22,0
263,2017-09-21,75.4,0.0,0
264,2017-09-22,74.3,0.0,0
265,2017-09-23,76.7,0.0,0
266,2017-09-24,78.5,0.0,0
267,2017-09-25,78.6,0.0,0
268,2017-09-26,73.8,0.0,0
269,2017-09-27,76.0,0.0,0
270,2017-09-28,73.9,0.0,0
271,2017-09-29,61.5,0.0,0
272,2017-09-30,60.2,0.0,0
273,2017-10-01,58.3,0.0,0
274,2017-10-02,61.4,0.0,0
275,2017-10-03,62.5,0.0,0
276,2017-10-04,64.0,0.0,0
277,2017-10-05,71.7,0.0,0
278,2017-10-06,73.3,0.0,0
279,2017-10-07,72.5,0.0,0
280,2017-10-08,73.9,0.0,0
281,2017-10-09,73.9,0.27,0
282,2017-10-10,73.8,0.21,0
283,2017-10-11,69.7,0.0,0
284,2017-10-12,60.7,0.12,0
285,2017-10-13,58.3,0.01,0
286,2017-10-14,65.5,0.08,0
287,2017-10-15,68.7,0.0,0
288,2017-10-16,61.0,0.01,0
289,2017-10-17,49.8,0.0,0
290,2017-10-18,58.5,0.0,0
291,2017-10-19,63.2,0.0,0
292,2017-10-20,64.8,0.0,0
293,2017-10-21,65.5,0.0,0
294,2017-10-22,66.0,0.0,0
295,2017-10-23,66.7,0.0,0
296,2017-10-24,69.7,0.05,0
297,2017-10-25,63.2,0.15,0
298,2017-10-26,56.2,0.0,0
299,2017-10-27,53.8,0.0,0
300,2017-10-28,60.7,0.0,0
301,2017-10-29,63.1,0.09,0
302,2017-10-30,55.6,3.16,0
303,2017-10-31,52.0,0.03,0
304,2017-11-01,50.0,0.0,0
305,2017-11-02,63.4,0.0,0
306,2017-11-03,66.8,0.0,0
307,2017-11-04,51.5,0.0,0
308,2017-11-05,55.0,0.01,0
309,2017-11-06,62.1,0.01,0
310,2017-11-07,46.0,0.01,0
311,2017-11-08,42.8,0.7,0
312,2017-11-09,46.6,0.0,0
313,2017-11-10,41.3,0.01,0
314,2017-11-11,29.2,0.0,0
315,2017-11-12,37.8,0.0,0
316,2017-11-13,43.8,0.0,0
317,2017-11-14,41.3,0.07,0
318,2017-11-15,42.7,0.0,0
319,2017-11-16,51.4,0.17,0
320,2017-11-17,43.6,0.03,0
321,2017-11-18,42.6,0.0,0
322,2017-11-19,52.1,0.31,0
323,2017-11-20,41.5,0.02,0
324,2017-11-21,48.0,0.0,0
325,2017-11-22,51.0,0.07,0
326,2017-11-23,36.6,0.14,0
327,2017-11-24,41.2,0.0,0
328,2017-11-25,48.7,0.0,0
329,2017-11-26,47.1,0.0,0
330,2017-11-27,43.5,0.0,0
331,2017-11-28,43.3,0.0,0
332,2017-11-29,53.6,0.0,0
333,2017-11-30,43.7,0.0,0
334,2017-12-01,48.8,0.03,0
335,2017-12-02,43.5,0.0,0
336,2017-12-03,45.4,0.0,0
337,2017-12-04,45.1,0.0,0
338,2017-12-05,54.2,0.0,0
339,2017-12-06,49.3,0.75,0
340,2017-12-07,40.8,0.0,0
341,2017-12-08,37.1,0.0,0
342,2017-12-09,33.6,0.0,0
343,2017-12-10,33.0,0.46,0
344,2017-12-11,36.6,0.0,1
345,2017-12-12,43.7,0.0,1
346,2017-12-13,26.9,0.0,0
347,2017-12-14,27.2,0.07,0
348,2017-12-15,23.6,0.02,1
349,2017-12-16,28.9,0.11,1
350,2017-12-17,34.7,0.0,1
351,2017-12-18,38.7,0.02,1
352,2017-12-19,49.5,0.0,0
353,2017-12-20,46.0,0.0,0
354,2017-12-21,35.6,0.0,0
355,2017-12-22,40.0,0.0,0
356,2017-12-23,41.3,0.05,0
357,2017-12-24,40.0,0.44,0
358,2017-12-25,35.7,0.24,0
359,2017-12-26,26.4,0.23,0
360,2017-12-27,21.8,0.0,0
361,2017-12-28,16.2,0.0,0
362,2017-12-29,15.4,0.0,0
363,2017-12-30,20.1,0.0,0
364,2017-12-31,16.6,0.05,0
