"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72505394728","2015-01-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  25.7","24","   3.0","24","1035.9","24","030.7","24"," 10.0","24","  5.5","24","  9.9"," 20.0","  37.0"," ","  16.0"," "," 0.00","G","  1.2","000000"
"72505394728","2015-01-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  36.9","24","  23.7","24","1029.2","17","022.1","24","  6.6","24","  3.3","23","  8.9"," 15.0","  37.9","*","  35.1","*"," 0.01","G","  1.2","010000"
"72505394728","2015-01-13","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  29.5","24","  17.3","24","1030.6","21","025.0","24","  9.8","24","  7.3","23"," 14.0"," 19.0","  39.0"," ","  19.0"," "," 0.35","G","999.9","010000"
"72505394728","2015-01-14","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  22.8","24","   9.5","24","1031.1","20","025.9","24"," 10.0","24","  6.4","24"," 11.1"," 15.0","  36.0"," ","  16.0"," "," 0.00","G","999.9","000000"
"72505394728","2015-01-15","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  29.5","24","  16.3","24","1019.8","24","014.8","24"," 10.0","24","  3.6","22","  8.0","999.9","  34.0","*","  25.0","*"," 0.00","G","999.9","000000"
"72505394728","2015-01-16","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  33.4","24","  14.9","24","1012.0","24","007.0","24","  9.5","24","  7.3","22"," 13.0"," 25.1","  43.0"," ","  25.0"," "," 0.00","G","999.9","000000"
"72505394728","2015-01-17","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  22.2","24","   1.8","24","1026.1","24","021.0","24"," 10.0","24","  6.5","24"," 15.9"," 26.0","  43.0"," ","  17.1"," "," 0.00","G","999.9","000000"
"72505394728","2015-01-18","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.1","24","  27.8","24","1021.2","14","012.2","24","  5.7","24","  3.3","23","  6.0","999.9","  42.8","*","  30.0","*"," 0.00","G","999.9","110000"
"72505394728","2015-01-19","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  39.2","24","  27.9","24","1008.4","22","003.4","24","  9.4","24","  6.2","23"," 11.1"," 22.9","  42.1"," ","  30.9"," "," 2.10","G","999.9","010000"
"72505394728","2015-01-20","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.5","24","  20.2","24","1012.3","24","007.4","24"," 10.0","24","  5.1","23","  8.0"," 17.1","  42.1"," ","  34.0"," "," 0.00","G","999.9","000000"
"72505394728","2015-01-21","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  31.4","24","   8.9","24","1019.4","24","014.3","24"," 10.0","24","  4.2","24","  7.0","999.9","  39.9"," ","  25.0"," "," 0.00","G","999.9","000000"
"72505394728","2015-01-22","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  34.4","24","  19.0","24","1022.5","20","017.3","24","  8.3","24","  3.4","23","  8.0","999.9","  39.9"," ","  25.0"," "," 0.00","G","999.9","000000"
"72505394728","2015-01-23","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  32.7","24","  15.6","24","1024.9","24","019.8","24"," 10.0","24","  5.5","22","  8.9"," 19.0","  39.9"," ","  28.0"," "," 0.00","G","999.9","000000"
"72505394728","2015-01-24","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.4","24","  29.3","24","1005.6","14","998.8","24","  4.2","24","  5.5","24"," 11.1"," 17.1","  39.0"," ","  28.0"," "," 0.66","G","999.9","111000"
"72505394728","2015-01-25","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.8","24","  20.0","24","1004.0","24","999.1","24","  9.9","24","  5.8","24","  9.9"," 22.9","  42.1"," ","  33.1"," "," 0.06","G","  3.1","000000"
"72505394728","2015-01-26","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  26.5","24","  12.7","24","1014.6","16","009.1","24","  5.6","24","  9.8","24"," 17.1"," 28.9","  35.1","*","  21.2","*"," 0.00","G","  2.0","101000"
"72505394728","2015-01-27","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  24.8","24","  16.8","24","1005.1","12","000.4","24","  4.3","24","  8.8","24"," 17.1"," 27.0","  30.0","*","  21.0","*"," 0.78","G","  2.0","101000"
"72505394728","2015-01-28","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  23.6","24","   3.8","24","1014.8","24","009.8","24"," 10.0","24","  7.7","24"," 12.0"," 21.0","  34.0"," ","  16.0"," "," 0.36","G","  7.9","000000"
"72505394728","2015-01-29","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  26.6","24","   6.5","24","1024.2","24","019.2","24"," 10.0","24","  3.1","21","  6.0","999.9","  34.0"," ","  16.0"," "," 0.00","G","  7.9","000000"
"72505394728","2015-01-30","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  34.2","24","  23.0","24","1012.6","19","007.6","24","  7.8","24","  6.7","24"," 15.0"," 29.9","  37.9"," ","  19.0"," "," 0.07","G","  5.9","001000"
"72505394728","2015-01-31","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  19.6","24","  -0.2","24","1018.5","24","013.5","24"," 10.0","24"," 11.8","24"," 17.1"," 34.0","  37.9"," ","  12.9"," "," 0.01","G","  7.1","000000"
"72505394728","2015-02-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  27.6","24","  11.4","24","1021.9","24","016.9","24","  9.9","24","  3.5","21","  8.9"," 15.9","  36.0"," ","  19.9"," "," 0.00","G","  7.1","000000"
"72505394728","2015-02-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  29.9","24","  25.0","24","1008.1","12","000.1","24","  3.0","24","  6.8","24"," 15.0"," 26.0","  36.0"," ","  19.9"," "," 0.71","G","  5.9","111000"
"72505394728","2015-02-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  18.1","24","   7.6","24","1019.8","24","013.8","24","  8.9","24","  7.2","23"," 12.0"," 26.0","  34.0"," ","  12.9"," "," 0.34","G","  7.1","000000"
"72505394728","2015-02-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  31.2","24","  17.3","24","1023.0","24","018.0","24","  9.1","24","  4.0","24","  8.0"," 14.0","  42.1"," ","  12.9"," "," 0.00","G","  7.9","000000"
"72505394728","2015-02-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  33.8","24","  16.1","24","1014.6","24","009.6","24"," 10.0","24","  6.3","21"," 11.1"," 22.9","  43.0"," ","  21.0"," "," 0.00","G","  7.9","000000"
"72505394728","2015-02-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  17.9","24","  -1.5","24","1022.5","24","017.4","24"," 10.0","24","  7.6","21"," 12.0"," 24.1","  27.0","*","  12.0","*"," 0.00","G","  7.9","000000"
"72505394728","2015-02-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  29.8","24","  12.6","24","1019.7","22","014.6","24","  9.0","24","  3.5","24","  8.9"," 15.0","  37.9"," ","  12.0"," "," 0.00","G","  7.9","001000"
"72505394728","2015-02-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.1","24","  27.6","24","1013.7","22","008.6","24","  5.9","24","  5.9","24"," 13.0"," 18.1","  39.9"," ","  25.0"," "," 0.02","G","  7.9","000000"
"72505394728","2015-02-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  27.7","24","  21.0","24","1014.8","22","009.7","24","  8.8","24","  9.6","24"," 15.9"," 22.9","  37.0"," ","  25.0"," "," 0.03","G","  7.9","001000"
"72505394728","2015-02-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  30.0","24","  19.3","24","1016.7","23","011.8","24","  9.6","24","  8.1","22"," 11.1"," 20.0","  39.9"," ","  25.0"," "," 0.07","G","  7.9","001000"
"72505394728","2015-02-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  28.3","24","  12.2","24","1017.2","24","012.1","24"," 10.0","24","  7.8","23"," 15.9"," 24.1","  39.9"," ","  21.9"," "," 0.01","G","  7.9","000000"
"72505394728","2015-02-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  32.3","24","  19.4","24","1009.9","23","004.7","24","  8.9","24","  4.6","24","  8.9"," 21.0","  39.9"," ","  21.9"," "," 0.00","G","  7.9","001000"
"72505394728","2015-02-13","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  16.1","24","  -4.7","24","1017.2","24","012.1","24"," 10.0","24","  8.8","24"," 15.9"," 28.0","  39.9"," ","   8.1"," "," 0.00","G","  7.9","000000"
"72505394728","2015-02-14","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  23.4","24","   4.9","24","1014.0","21","007.3","24","  8.5","24","  4.6","23","  8.9"," 20.0","  32.0"," ","   8.1"," "," 0.00","G","  7.9","001000"
"72505394728","2015-02-15","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  18.9","24","   4.1","24","1005.5","22","999.8","24","  8.8","24"," 10.8","24"," 15.0"," 34.0","  32.0"," ","  10.0"," "," 0.02","G","  7.9","001000"
"72505394728","2015-02-16","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","   9.8","24"," -11.8","24","1020.5","24","015.3","24"," 10.0","24","  8.5","23"," 17.1"," 32.1","  25.0"," ","   3.0"," "," 0.00","G","  9.1","000000"
"72505394728","2015-02-17","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  20.2","24","   5.0","24","1014.4","19","009.2","24","  6.7","24","  3.9","24","  8.9","999.9","  27.0"," ","   3.0"," "," 0.11","G","  9.1","001000"
"72505394728","2015-02-18","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  24.9","24","  10.3","24","1011.2","24","006.2","24","  9.6","24","  2.9","22","  7.0","999.9","  33.1"," ","  14.0"," "," 0.03","G"," 11.8","000000"
"72505394728","2015-02-19","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  20.9","24","   2.1","24","1008.1","22","003.0","24","  9.7","24","  9.3","22"," 14.0"," 25.1","  33.1"," ","  14.0"," "," 0.00","G","  9.1","001000"
"72505394728","2015-02-20","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  10.0","24"," -11.1","24","1021.3","23","016.1","23"," 10.0","24","  9.7","24"," 14.0"," 27.0","  27.0"," ","   1.9"," "," 0.00","G","  9.1","000000"
"72505394728","2015-02-21","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  20.5","24","   3.2","24","1031.1","20","025.1","24","  7.7","24","  4.6","22","  8.0"," 17.1","  28.9"," ","   1.9"," "," 0.00","G","  9.1","001000"
"72505394728","2015-02-22","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  34.3","24","  28.2","24","1021.2","19","016.3","24","  4.5","24","  2.1","24","  7.0"," 17.1","  43.0","*","  28.9","*"," 0.71","G","  9.1","111000"
"72505394728","2015-02-23","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  28.2","24","   8.4","24","1024.0","24","019.0","24"," 10.0","24","  8.7","22"," 15.0"," 24.1","  43.0"," ","  15.1"," "," 0.10","G"," 13.0","000000"
"72505394728","2015-02-24","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  12.1","24","  -6.8","24","1025.2","24","020.0","24"," 10.0","24","  6.0","23"," 13.0"," 21.0","  21.9","*","   3.9","*"," 0.00","G"," 11.8","000000"
"72505394728","2015-02-25","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  27.6","24","   9.5","24","1010.4","24","005.3","24"," 10.0","24","  5.8","24","  9.9"," 21.0","  37.0","*","  19.9","*"," 0.00","G"," 11.8","000000"
"72505394728","2015-02-26","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  26.8","24","   8.2","24","1015.6","23","010.5","24","  9.7","24","  6.1","23","  9.9"," 15.9","  37.0"," ","  19.9"," "," 0.00","G"," 11.8","000000"
"72505394728","2015-02-27","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  23.2","24","   5.0","24","1025.7","24","020.6","24"," 10.0","24","  4.6","22","  8.9","999.9","  32.0"," ","  18.0"," "," 0.00","G"," 11.0","000000"
"72505394728","2015-02-28","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  21.5","24","  -1.9","24","1039.7","24","034.7","23"," 10.0","24","  3.6","22","  8.9"," 15.0","  30.0"," ","  12.9"," "," 0.00","G"," 11.0","000000"
"72505394728","2015-03-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  27.2","24","   7.0","24","1037.6","20","031.2","24","  7.3","24","  2.5","22","  7.0"," 17.1","  30.9"," ","  24.1"," "," 0.00","G"," 11.0","101000"
"72505394728","2015-03-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  32.4","24","  19.1","24","1020.2","16","015.4","24","  7.5","24","  5.3","23"," 13.0"," 27.0","  39.0"," ","  24.1"," "," 0.52","G","  9.8","001000"
"72505394728","2015-03-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  28.2","24","  11.9","24","1027.7","22","022.1","24","  8.5","24","  4.7","23"," 14.0"," 20.0","  39.0"," ","  21.9"," "," 0.00","G"," 15.0","001000"
"72505394728","2015-03-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  38.5","24","  33.0","24","1010.3","20","006.0","24","  5.4","24","  5.4","22","  8.9"," 21.0","  45.0"," ","  30.9"," "," 0.68","G"," 14.2","011000"
"72505394728","2015-03-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  30.3","24","  27.2","24","1015.8","15","012.2","24","  2.2","24","  5.4","23","  9.9"," 15.9","  43.0","*","  19.4","*"," 0.48","G"," 13.0","111000"
"72505394728","2015-03-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  19.4","24","   3.2","24","1030.9","23","025.5","24","  8.7","24","  4.7","22","  9.9"," 17.1","  39.9"," ","  12.0"," "," 0.52","G"," 13.0","000000"
"72505394728","2015-03-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  26.1","24","   8.7","24","1024.0","24","019.0","24","  9.8","24","  5.8","23"," 11.1"," 21.0","  37.9"," ","  12.0"," "," 0.00","G"," 18.9","000000"
"72505394728","2015-03-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  41.4","24","  21.3","24","1017.6","24","012.6","24","  9.8","24","  4.0","23"," 11.1"," 19.0","  48.9","*","  37.0","*"," 0.00","G"," 18.1","000000"
"72505394728","2015-03-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  46.6","24","  23.0","24","1020.7","24","015.7","24","  9.8","24","  4.2","23","  7.0"," 15.0","  54.0"," ","  37.0"," "," 0.01","G"," 16.1","010000"
"72505394728","2015-03-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  47.2","24","  30.1","24","1024.6","21","019.0","24","  8.5","24","  3.3","24","  7.0"," 14.0","  54.0"," ","  39.0"," "," 0.13","A"," 13.0","010000"
"72505394728","2015-03-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  48.8","24","  39.6","24","1014.8","16","009.9","24","  6.5","24","  4.5","24","  9.9"," 19.0","  59.0"," ","  39.0"," "," 0.47","G"," 11.0","010000"
"72505394728","2015-03-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  45.1","24","  11.0","24","1025.7","24","020.7","24"," 10.0","24","  7.7","24"," 15.0"," 25.1","  59.0"," ","  39.9"," "," 0.01","G","  5.9","000000"
"72505394728","2015-03-13","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.6","24","   4.8","24","1035.4","24","030.3","24"," 10.0","24","  5.6","23","  8.9"," 15.9","  46.9"," ","  30.9"," "," 0.00","G","  3.9","000000"
"72505394728","2015-03-14","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  44.0","24","  37.5","24","1021.2","16","014.2","24","  6.4","24","  4.0","22","  9.9"," 19.0","  51.1"," ","  30.9"," "," 0.23","G","  2.0","010000"
"72505394728","2015-03-15","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  42.4","24","  31.3","24","1007.8","22","002.8","24","  9.3","24","  8.8","23"," 15.0"," 29.9","  51.1"," ","  39.0"," "," 0.58","G","  1.2","010000"
"72505394728","2015-03-16","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  40.7","24","  23.7","24","1014.4","24","009.4","24"," 10.0","24","  4.6","24"," 14.0"," 22.0","  52.0"," ","  35.1"," "," 0.00","G","999.9","000000"
"72505394728","2015-03-17","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  49.7","24","  31.1","24","1004.9","24","000.0","24","  9.5","24","  6.9","21"," 17.1"," 35.9","  57.0"," ","  35.1"," "," 0.01","G","999.9","010000"
"72505394728","2015-03-18","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  33.9","24","   8.7","24","1015.7","24","010.7","24"," 10.0","24","  9.6","21"," 17.1"," 28.0","  39.0","*","  30.0","*"," 0.01","G","999.9","000000"
"72505394728","2015-03-19","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  34.0","24","   5.1","24","1024.5","24","019.4","24"," 10.0","24","  5.5","22","  8.9"," 18.1","  43.0"," ","  28.9"," "," 0.00","G","999.9","000000"
"72505394728","2015-03-20","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  34.5","24","  12.3","24","1025.9","22","020.8","24","  6.7","24","  5.8","24"," 12.0"," 18.1","  43.0"," ","  28.9"," "," 0.00","G","999.9","101000"
"72505394728","2015-03-21","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  33.7","24","  27.5","24","1016.4","16","012.4","24","  4.8","24","  5.3","24"," 13.0"," 19.0","  45.0","*","  28.4","*"," 0.40","G","999.9","001000"
"72505394728","2015-03-22","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  39.1","24","  16.9","24","1015.9","24","011.0","24","  9.7","24","  7.2","23"," 12.0"," 22.0","  46.9"," ","  28.9"," "," 0.00","G","  5.1","000000"
"72505394728","2015-03-23","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  30.3","24","   4.3","24","1022.6","24","017.5","24"," 10.0","24","  5.5","22","  9.9"," 17.1","  43.0"," ","  23.0"," "," 0.00","G","999.9","000000"
"72505394728","2015-03-24","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  33.8","24","   5.9","24","1026.0","24","020.9","24"," 10.0","24","  4.2","23","  9.9","999.9","  45.0"," ","  23.0"," "," 0.00","G","999.9","000000"
"72505394728","2015-03-25","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  39.9","24","  20.1","24","1028.0","24","023.0","24","  9.7","24","  3.5","24","  9.9"," 15.9","  48.9"," ","  26.1"," "," 0.00","G","999.9","010000"
"72505394728","2015-03-26","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  46.9","24","  42.5","24","1014.8","14","009.4","24","  5.0","24","  1.9","24","  8.0"," 14.0","  61.0"," ","  34.0"," "," 0.05","G","999.9","010000"
"72505394728","2015-03-27","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  43.9","24","  36.6","24","1006.0","14","001.4","24","  9.1","24","  4.2","24"," 12.0"," 20.0","  62.1"," ","  39.0"," "," 0.59","G","999.9","010000"
"72505394728","2015-03-28","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.2","24","  21.1","24","1009.7","24","004.8","24","  9.8","24","  6.3","23"," 11.1"," 19.0","  46.0"," ","  33.1"," "," 0.27","G","999.9","001000"
"72505394728","2015-03-29","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  33.4","24","   6.3","24","1021.9","24","016.9","24","  9.7","24","  5.8","23","  9.9"," 18.1","  46.0"," ","  25.0"," "," 0.00","G","999.9","000000"
"72505394728","2015-03-30","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  43.3","24","  20.5","24","1013.4","23","008.5","24","  9.8","24","  6.6","21"," 14.0"," 25.1","  54.0"," ","  25.0"," "," 0.00","G","999.9","001000"
"72505394728","2015-03-31","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  42.2","24","  27.9","24","1010.2","23","005.4","22","  9.5","24","  5.1","22","  9.9"," 22.9","  54.0"," ","  36.0"," "," 0.00","G","999.9","010000"
"72505394728","2015-04-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  38.9","24","  22.1","24","1015.6","22","011.8","19","  9.5","24","  4.7","24","  8.9"," 19.0","  51.1"," ","  32.0"," "," 0.17","G","999.9","010000"
"72505394728","2015-04-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  51.8","24","  21.2","24","1021.2","24","016.3","24"," 10.0","24","  4.5","22"," 13.0"," 24.1","  66.9"," ","  32.0"," "," 0.00","G","999.9","000000"
"72505394728","2015-04-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  61.1","24","  43.9","24","1010.6","21","005.6","24","  9.1","24","  6.3","23"," 11.1"," 22.0","  64.0","*","  59.0","*"," 0.00","G","999.9","010000"
"72505394728","2015-04-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  52.9","24","  35.8","24","1008.5","19","002.3","24","  8.6","24","  7.4","23"," 15.9"," 29.9","  64.0"," ","  46.0"," "," 0.05","G","999.9","010000"
"72505394728","2015-04-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  49.3","24","  20.8","24","1020.7","24","015.8","24"," 10.0","24","  4.8","21"," 11.1"," 22.9","  61.0"," ","  42.1"," "," 0.01","G","999.9","000000"
"72505394728","2015-04-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  50.8","24","  34.8","24","1024.1","24","019.1","24"," 10.0","24","  3.5","24","  7.0","999.9","  62.1"," ","  42.1"," "," 0.00","G","999.9","000000"
"72505394728","2015-04-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  54.9","24","  41.0","24","1021.8","21","017.3","24","  9.4","24","  5.7","24"," 12.0"," 18.1","  63.0"," ","  42.1"," "," 0.00","G","999.9","010000"
"72505394728","2015-04-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  42.3","24","  32.8","24","1026.7","20","021.6","24","  9.1","24","  9.3","24"," 14.0"," 22.0","  44.1","*","  41.0","*"," 0.15","G","999.9","010000"
"72505394728","2015-04-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  38.8","24","  33.5","24","1025.1","21","020.3","24","  8.8","24","  8.9","24"," 13.0"," 22.0","  45.0"," ","  37.0"," "," 0.00","G","999.9","000000"
"72505394728","2015-04-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  44.6","24","  41.3","24","1016.4","15","011.2","24","  5.0","24","  4.2","24","  8.9"," 17.1","  55.9"," ","  37.0"," "," 0.17","G","999.9","010000"
"72505394728","2015-04-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  54.1","24","  34.6","24","1013.2","24","008.3","24","  9.5","24","  7.9","23"," 11.1"," 25.1","  57.0"," ","  39.0"," "," 0.00","I","999.9","000000"
"72505394728","2015-04-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  51.3","24","  26.1","24","1024.8","24","019.9","24"," 10.0","24","  3.4","24","  8.0","999.9","  66.0"," ","  43.0"," "," 0.00","G","999.9","000000"
"72505394728","2015-04-13","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  57.7","24","  35.7","24","1025.6","24","020.7","24"," 10.0","24","  3.5","23","  9.9"," 20.0","  68.0"," ","  43.0"," "," 0.00","G","999.9","000000"
