"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72505394728","2017-01-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  44.8","24","  22.9","24","1017.9","24","013.0","24"," 10.0","24","  5.0","20","  9.9"," 21.0","  48.0"," ","  30.9"," "," 0.00","G","999.9","000000"
"72505394728","2017-01-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  39.3","24","  28.9","24","1030.7","21","025.5","24","  8.5","24","  6.7","24"," 11.1"," 17.1","  48.0"," ","  37.0"," "," 0.00","G","999.9","010000"
"72505394728","2017-01-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  40.1","24","  39.3","24","1018.4","18","011.1","24","  3.8","24"," 11.2","24"," 15.9"," 26.0","  43.0"," ","  37.0"," "," 0.30","G","999.9","010000"
"72505394728","2017-01-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  44.6","24","  37.3","24"," 998.8","15","993.7","24","  7.9","24","  6.1","21"," 15.0"," 27.0","  52.0","*","  39.9","*"," 0.49","G","999.9","010000"
"72505394728","2017-01-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  31.4","24","   9.3","24","1011.0","24","006.0","24"," 10.0","24","  7.0","20"," 11.1"," 26.0","  44.1"," ","  27.0"," "," 0.00","G","999.9","000000"
"72505394728","2017-01-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  30.2","24","  16.0","24","1016.5","21","011.3","24","  8.0","24","  4.4","22","  8.0"," 15.0","  34.0"," ","  27.0"," "," 0.04","G","999.9","101000"
"72505394728","2017-01-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  23.0","24","  11.3","24","1024.1","20","018.7","24","  5.7","24","  6.2","24","  9.9"," 18.1","  28.9","*","  19.4","*"," 0.01","G","  1.2","101000"
"72505394728","2017-01-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  20.1","24","   7.2","24","1024.8","21","018.7","24","  7.9","24","  7.5","24"," 13.0"," 21.0","  26.1"," ","  16.0"," "," 0.32","G","999.9","001000"
"72505394728","2017-01-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  18.6","24","   3.1","24","1037.9","24","032.7","24"," 10.0","24","  4.6","24","  8.0"," 17.1","  25.0"," ","  14.0"," "," 0.00","G","  3.9","000000"
"72505394728","2017-01-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  27.7","24","  15.3","24","1035.5","24","030.3","24"," 10.0","24","  4.0","21","  8.0"," 14.0","  37.9"," ","  14.0"," "," 0.00","G","  3.1","000000"
"72505394728","2017-01-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  45.8","24","  37.8","24","1024.9","21","019.7","24","  9.5","24","  5.3","17"," 12.0"," 20.0","  52.0"," ","  37.9"," "," 0.26","G","  3.1","010000"
"72505394728","2017-01-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  55.6","24","  48.4","24","1018.8","22","014.1","24","  8.9","24","  6.3","21","  8.9"," 21.0","  66.0"," ","  42.1"," "," 0.31","G","999.9","010000"
"72505394728","2017-01-13","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  51.4","24","  35.8","24","1025.7","24","020.8","24"," 10.0","24","  6.4","22"," 11.1"," 22.0","  64.9"," ","  36.0"," "," 0.05","G","999.9","000000"
"72505394728","2017-01-14","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  31.1","24","  16.4","24","1038.1","19","031.7","24","  8.4","24","  4.1","24","  8.0"," 15.0","  35.1","*","  28.0","*"," 0.00","G","999.9","101000"
"72505394728","2017-01-15","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  33.0","24","  23.8","24","1027.0","20","022.0","24","  8.5","24","  3.7","23","  8.0","999.9","  37.9"," ","  28.0"," "," 0.12","G","999.9","001000"
"72505394728","2017-01-16","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.0","24","  20.0","24","1029.7","24","024.6","24"," 10.0","24","  3.1","24","  7.0","999.9","  43.0"," ","  30.0"," "," 0.00","G","  1.2","000000"
"72505394728","2017-01-17","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  40.0","24","  30.4","24","1024.1","17","017.9","24","  6.6","24","  3.8","24","  9.9"," 17.1","  43.0"," ","  30.0"," "," 0.00","G","999.9","010000"
"72505394728","2017-01-18","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  39.2","24","  37.7","24","1013.7","17","009.2","24","  6.2","24","  6.3","24","  9.9"," 15.0","  41.0","*","  37.4","*"," 0.41","G","999.9","010000"
"72505394728","2017-01-19","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  42.1","24","  35.0","24","1016.5","22","011.6","24"," 10.0","24","  3.0","24","  8.0","999.9","  48.9"," ","  37.9"," "," 0.06","G","999.9","000000"
"72505394728","2017-01-20","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  41.9","24","  33.0","24","1016.1","18","010.6","24","  9.3","24","  4.0","24","  8.9","999.9","  48.9"," ","  39.0"," "," 0.00","G","999.9","010000"
"72505394728","2017-01-21","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  42.9","24","  41.0","24","1011.5","20","006.6","24","  5.3","24","  4.0","23","  7.0"," 14.0","  48.9"," ","  39.9"," "," 0.10","G","999.9","000000"
"72505394728","2017-01-22","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  44.5","24","  43.6","24","1006.9","11","002.3","24","  3.4","24","  3.7","24","  9.9"," 17.1","  48.9"," ","  41.0"," "," 0.00","G","999.9","110000"
"72505394728","2017-01-23","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  41.2","24","  35.4","24","1008.3","19","003.2","24","  9.2","24"," 15.5","24"," 24.1"," 38.1","  46.9","*","  35.6","*"," 0.05","G","999.9","010000"
"72505394728","2017-01-24","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  36.2","24","  35.1","24"," 995.8","15","990.4","24","  4.3","24"," 10.6","24"," 20.0"," 32.1","  44.1"," ","  35.1"," "," 1.66","G","999.9","010000"
"72505394728","2017-01-25","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  40.5","24","  30.4","24","1002.3","20","996.3","24","  9.8","24","  6.4","24"," 12.0"," 21.0","  48.0"," ","  35.1"," "," 0.68","G","999.9","010000"
"72505394728","2017-01-26","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  49.2","24","  34.4","24"," 997.8","24","992.9","24","  9.8","24","  5.1","23"," 15.0"," 27.0","  54.0","*","  45.0","*"," 0.00","G","999.9","010000"
"72505394728","2017-01-27","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  41.8","24","  24.6","24","1002.1","24","997.3","24"," 10.0","24","  7.8","23"," 12.0"," 27.0","  44.1","*","  39.9","*"," 0.02","G","999.9","000000"
"72505394728","2017-01-28","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  36.6","24","  20.9","24","1004.2","24","999.4","24"," 10.0","24","  7.1","22"," 12.0"," 21.0","  43.0"," ","  34.0"," "," 0.00","G","999.9","000000"
"72505394728","2017-01-29","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  38.4","24","  18.6","24","1006.0","24","001.1","24"," 10.0","24","  5.8","21"," 11.1"," 17.1","  43.0"," ","  35.1"," "," 0.00","G","999.9","000000"
"72505394728","2017-01-30","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  34.6","24","  13.9","24","1007.9","24","002.9","24"," 10.0","24","  4.9","24","  9.9"," 15.9","  43.0"," ","  30.9"," "," 0.00","G","999.9","000000"
"72505394728","2017-01-31","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  29.3","24","  15.8","24","1013.3","19","007.6","24","  7.5","24","  4.4","21","  8.0","999.9","  37.0"," ","  26.1"," "," 0.00","G","999.9","101000"
"72505394728","2017-02-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  39.6","24","  26.6","24","1012.1","24","007.1","24","  9.2","24","  4.1","21","  8.9"," 20.0","  46.9"," ","  26.1"," "," 0.06","G","999.9","000000"
"72505394728","2017-02-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  39.5","24","  22.2","24","1017.4","24","012.5","24"," 10.0","24","  4.7","21"," 11.1"," 21.0","  46.9"," ","  33.1"," "," 0.00","G","999.9","000000"
"72505394728","2017-02-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  30.6","24","  11.0","24","1021.8","24","016.7","24"," 10.0","24","  5.2","21","  9.9"," 15.0","  45.0"," ","  26.1"," "," 0.00","G","999.9","000000"
"72505394728","2017-02-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  27.6","24","   5.2","24","1025.6","24","020.5","24"," 10.0","24","  7.7","23"," 12.0"," 24.1","  34.0"," ","  21.9"," "," 0.00","G","999.9","000000"
"72505394728","2017-02-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.2","24","  13.9","24","1018.2","24","013.2","24"," 10.0","24","  6.3","23","  8.9"," 24.1","  42.1"," ","  21.9"," "," 0.00","G","999.9","000000"
"72505394728","2017-02-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  41.6","24","  20.4","24","1016.7","24","011.8","24"," 10.0","24","  5.5","16","  8.0"," 20.0","  48.0","*","  36.0","*"," 0.00","G","999.9","000000"
