"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72505394728","2018-01-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  44.7","24","  36.7","24","1028.2","23","023.3","24","  8.8","24","  2.4","24","  6.0","999.9","  53.1"," ","  30.0"," "," 0.00","G","  3.9","000000"
"72505394728","2018-01-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  54.5","24","  52.8","24","1015.6","16","010.4","24","  5.9","24","  5.7","23","  8.9"," 19.0","  61.0"," ","  41.0"," "," 0.00","G","  3.1","110000"
"72505394728","2018-01-13","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  43.6","24","  36.8","24","1010.6","14","000.9","24","  7.5","24","  7.8","24"," 13.0"," 26.0","  61.0"," ","  24.1"," "," 0.59","G","999.9","011000"
"72505394728","2018-01-14","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  19.2","24","   0.6","24","1033.3","24","028.2","24"," 10.0","24","  6.8","23"," 11.1"," 19.0","  24.1","*","  15.1","*"," 0.05","G","999.9","000000"
"72505394728","2018-01-15","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  21.4","24","   7.9","24","1037.0","24","031.8","24","  9.7","24","  7.4","24","  9.9"," 18.1","  30.0"," ","  15.1"," "," 0.00","G","999.9","001000"
"72505394728","2018-01-16","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  29.1","24","  22.2","24","1032.0","20","026.7","24"," 10.0","24","  3.9","24","  7.0","999.9","  36.0"," ","  16.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-01-17","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  33.6","24","  29.9","24","1025.3","17","019.9","24","  6.4","24","  4.5","24","  9.9"," 15.9","  36.0"," ","  25.0"," "," 0.00","G","999.9","001000"
"72505394728","2018-01-18","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  24.7","24","   9.2","24","1017.7","24","012.7","24"," 10.0","24","  7.0","23","  9.9"," 17.1","  36.0"," ","  18.0"," "," 0.03","G","999.9","001000"
"72505394728","2018-01-19","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  30.4","24","  13.7","24","1017.0","24","012.0","24"," 10.0","24","  4.8","22","  8.9","999.9","  37.9"," ","  18.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-01-20","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  43.3","24","  21.8","24","1012.5","24","007.6","24"," 10.0","24","  7.7","20"," 12.0"," 22.9","  52.0"," ","  24.1"," "," 0.00","G","999.9","000000"
"72505394728","2018-01-21","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  46.0","24","  28.3","24","1019.4","24","014.4","24"," 10.0","24","  3.4","22","  7.0","999.9","  52.0"," ","  37.9"," "," 0.00","G","999.9","000000"
"72505394728","2018-01-22","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  45.1","24","  37.0","24","1021.1","22","016.2","24","  7.0","24","  3.2","24","  8.0"," 14.0","  50.0"," ","  41.0"," "," 0.01","G","999.9","000000"
"72505394728","2018-01-23","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  46.7","24","  43.4","24","1008.5","13","004.8","24","  4.4","24","  4.4","24"," 11.1"," 19.0","  60.1"," ","  37.9"," "," 0.02","G","999.9","110000"
"72505394728","2018-01-24","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  41.3","24","  24.4","24","1011.1","24","006.2","24"," 10.0","24","  8.4","23"," 17.1"," 28.0","  60.1"," ","  33.1"," "," 0.28","G","999.9","000000"
"72505394728","2018-01-25","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  28.2","24","   6.7","24","1025.7","24","020.6","24"," 10.0","24","  7.1","24"," 11.1"," 21.0","  44.1"," ","  23.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-01-26","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  30.7","24","   4.8","24","1037.1","24","032.0","24"," 10.0","24","  3.2","23","  8.0"," 14.0","  37.9"," ","  23.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-01-27","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  42.6","24","  28.2","24","1031.8","24","026.8","24"," 10.0","24","  5.1","20","  9.9"," 18.1","  55.9"," ","  26.1"," "," 0.00","G","999.9","000000"
"72505394728","2018-01-28","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  51.2","24","  42.8","24","1023.9","23","018.9","24","  9.0","24","  3.8","24","  8.0"," 18.1","  55.9"," ","  48.0"," "," 0.14","G","999.9","010000"
"72505394728","2018-01-29","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  43.3","24","  28.8","24","1022.1","24","017.1","24"," 10.0","24","  7.0","24"," 18.1"," 24.1","  55.0"," ","  39.9"," "," 0.07","G","999.9","000000"
"72505394728","2018-01-30","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  33.1","24","  25.6","24","1015.5","16","010.2","24","  6.1","24","  6.4","24"," 11.1"," 25.1","  46.9"," ","  28.9"," "," 0.09","G","999.9","001000"
"72505394728","2018-01-31","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  24.9","24","   6.8","24","1022.1","24","017.1","24"," 10.0","24","  6.0","23"," 13.0"," 24.1","  36.0"," ","  18.0"," "," 0.02","G","999.9","000000"
"72505394728","2018-02-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.5","24","  21.2","24","1015.2","24","010.2","24","  9.9","24","  4.3","22"," 12.0"," 22.9","  45.0"," ","  18.0"," "," 0.00","G","999.9","010000"
"72505394728","2018-02-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  31.9","24","  18.1","24","1014.7","22","009.3","24","  9.2","24","  6.7","23"," 13.0"," 24.1","  45.0"," ","  21.0"," "," 0.23","G","999.9","010000"
"72505394728","2018-02-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  21.8","24","   2.6","24","1028.5","24","023.4","24"," 10.0","24","  7.1","20"," 12.0"," 20.0","  41.0"," ","  16.0"," "," 0.18","G","999.9","000000"
"72505394728","2018-02-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.2","24","  20.6","24","1023.9","20","017.2","24","  8.9","24","  3.9","23","  8.0"," 24.1","  45.0"," ","  16.0"," "," 0.00","G","999.9","010000"
"72505394728","2018-02-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  36.6","24","  26.0","24","1013.9","16","005.9","24","  8.1","24","  6.8","24"," 13.0"," 26.0","  46.0"," ","  28.9"," "," 0.96","G","999.9","010000"
"72505394728","2018-02-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  31.0","24","  13.5","24","1026.8","24","021.7","24"," 10.0","24","  3.4","24","  8.9","999.9","  39.9"," ","  26.1"," "," 0.00","G","999.9","000000"
"72505394728","2018-02-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  32.9","24","  25.0","24","1030.5","13","020.6","24","  6.4","24","  5.5","23"," 11.1"," 22.0","  45.0"," ","  26.1"," "," 0.00","G","999.9","111000"
"72505394728","2018-02-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  31.0","24","  18.2","24","1023.5","24","018.5","24"," 10.0","24","  6.0","21"," 11.1"," 24.1","  45.0"," ","  25.0"," "," 0.85","G","999.9","000000"
"72505394728","2018-02-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  29.9","24","  14.7","24","1032.5","24","027.3","24"," 10.0","24","  4.5","20","  8.9"," 18.1","  35.1"," ","  25.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-02-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  43.0","24","  37.6","24","1026.2","15","020.3","24","  7.3","24","  2.5","23","  7.0"," 15.9","  50.0"," ","  26.1"," "," 0.00","G","999.9","110000"
"72505394728","2018-02-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  48.3","24","  47.3","24","1014.0","10","010.7","24","  3.5","24","  2.7","24","  8.0","999.9","  62.1"," ","  39.0"," "," 0.88","G","999.9","010000"
"72505394728","2018-02-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  48.4","24","  36.6","24","1023.7","19","016.6","24","  8.8","24","  5.5","24"," 12.0"," 19.0","  62.1"," ","  39.9"," "," 0.91","G","999.9","000000"
"72505394728","2018-02-13","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  32.1","24","  12.5","24","1040.6","24","035.5","24"," 10.0","24","  5.0","23","  8.9"," 15.9","  39.0","*","  26.1","*"," 0.00","G","999.9","000000"
"72505394728","2018-02-14","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  41.1","24","  29.8","24","1028.1","21","023.7","24"," 10.0","24","  3.8","23","  8.9"," 15.9","  53.1"," ","  26.1"," "," 0.01","G","999.9","010000"
"72505394728","2018-02-15","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  51.0","24","  44.3","24","1013.3","16","008.2","24","  7.1","24","  4.1","23","  8.9","999.9","  60.1"," ","  35.1"," "," 0.11","G","999.9","010000"
"72505394728","2018-02-16","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  55.3","24","  49.2","24","1004.6","20","999.6","24","  8.4","24","  5.0","23","  8.9"," 24.1","  62.1"," ","  43.0"," "," 0.17","G","999.9","010000"
"72505394728","2018-02-17","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  34.5","24","  18.7","24","1024.9","22","019.8","24","  9.3","24","  5.2","22"," 11.1"," 22.0","  42.1","*","  28.0","*"," 0.04","G","999.9","101000"
"72505394728","2018-02-18","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.2","24","  27.4","24","1023.6","18","017.0","24","  7.1","24","  4.7","24","  9.9"," 18.1","  44.1"," ","  28.0"," "," 0.53","G","999.9","101000"
"72505394728","2018-02-19","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  42.5","24","  31.4","24","1031.8","23","026.7","24","  9.8","24","  3.8","24","  7.0"," 14.0","  48.9"," ","  33.1"," "," 0.01","G","  3.1","010000"
"72505394728","2018-02-20","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  54.4","24","  50.1","24","1026.2","18","021.2","24","  5.7","24","  4.5","23","  9.9"," 18.1","  66.9"," ","  36.0"," "," 0.04","G","999.9","010000"
"72505394728","2018-02-21","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  65.9","24","  56.8","24","1024.9","20","020.1","24","  9.5","24","  4.9","22"," 11.1"," 19.0","  78.1"," ","  46.9"," "," 0.00","G","999.9","000000"
"72505394728","2018-02-22","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  48.7","24","  39.0","24","1032.6","20","028.3","24","  8.4","24","  6.8","24","  9.9"," 20.0","  78.1"," ","  37.0"," "," 0.06","G","999.9","010000"
"72505394728","2018-02-23","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.6","24","  34.1","24","1036.4","14","030.1","24","  7.4","24","  5.9","22"," 11.1"," 14.0","  39.9","*","  35.6","*"," 0.17","G","999.9","010000"
"72505394728","2018-02-24","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  46.1","24","  40.5","24","1021.7","20","016.7","23","  8.5","24","  4.5","23"," 12.0"," 19.0","  55.0"," ","  39.9"," "," 0.06","G","999.9","010000"
"72505394728","2018-02-25","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  42.4","24","  39.8","24","1017.8","16","013.8","24","  6.5","24","  5.6","24"," 12.0"," 18.1","  55.0"," ","  39.9"," "," 0.58","G","999.9","010000"
"72505394728","2018-02-26","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  45.7","24","  34.8","24","1018.9","23","013.6","24","  8.4","24","  3.5","24","  7.0","999.9","  52.0"," ","  39.9"," "," 0.23","G","999.9","000000"
"72505394728","2018-02-27","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  46.5","24","  21.0","24","1026.3","24","021.3","24"," 10.0","24","  3.6","23","  7.0","999.9","  55.9"," ","  39.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-02-28","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  49.7","24","  28.3","24","1018.8","24","013.9","24"," 10.0","24","  4.7","23","  8.9"," 22.9","  61.0"," ","  39.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-03-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  55.6","24","  37.8","24","1009.9","24","005.0","24"," 10.0","24","  4.2","21","  8.0","999.9","  61.0"," ","  42.1"," "," 0.00","G","999.9","000000"
"72505394728","2018-03-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  39.8","24","  36.6","24"," 997.0"," 6","990.9","24","  3.6","24","  8.0","24"," 18.1"," 29.9","  54.0","*","  33.8","*"," 1.30","G","999.9","011000"
"72505394728","2018-03-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  40.3","24","  28.0","24","1012.0","24","007.1","24"," 10.0","24","  9.2","22"," 15.9"," 27.0","  48.9"," ","  34.0"," "," 0.94","G","999.9","000000"
"72505394728","2018-03-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  40.8","24","  25.4","24","1019.1","24","014.1","24"," 10.0","24","  8.8","24"," 14.0"," 27.0","  48.9"," ","  36.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-03-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.0","24","  21.5","24","1017.5","24","012.5","24"," 10.0","24","  6.1","20","  9.9"," 20.0","  44.1"," ","  33.1"," "," 0.00","G","999.9","000000"
"72505394728","2018-03-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  38.6","24","  24.1","24","1016.9","24","011.9","24"," 10.0","24","  4.2","22"," 11.1"," 15.9","  46.9"," ","  32.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-03-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.6","24","  31.7","24","1008.8","12","003.6","24","  5.2","24","  8.7","23"," 17.1"," 28.9","  46.9"," ","  32.0"," "," 0.11","G","999.9","111000"
"72505394728","2018-03-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.7","24","  28.0","24","1005.2","19","000.1","24","  9.3","24","  5.8","22"," 11.1"," 18.1","  39.0"," ","  33.1"," "," 1.30","G","999.9","001000"
"72505394728","2018-03-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.3","24","  21.7","24","1006.3","24","001.4","24"," 10.0","24","  6.3","21"," 12.0"," 22.0","  42.1"," ","  30.0"," "," 0.00","G","  3.1","000000"
"72505394728","2018-03-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.7","24","  19.9","24","1012.3","24","007.3","24"," 10.0","24","  7.7","24"," 12.0"," 22.0","  42.1"," ","  30.0"," "," 0.00","G","  2.0","000000"
"72505394728","2018-03-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.7","24","  18.8","24","1017.2","24","012.3","24"," 10.0","24","  4.7","23","  8.0"," 17.1","  45.0"," ","  30.9"," "," 0.00","G","999.9","000000"
"72505394728","2018-03-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.8","24","  24.4","24","1015.3","24","010.5","24"," 10.0","24","  6.6","24"," 12.0"," 19.0","  45.0"," ","  32.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-03-13","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.8","24","  29.6","24","1004.3","16","999.7","24","  6.2","24","  7.5","24"," 13.0"," 22.0","  43.0"," ","  32.0"," "," 0.29","G","999.9","111000"
"72505394728","2018-03-14","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  34.8","24","  19.7","24","1002.7","24","997.8","24"," 10.0","24","  9.1","23"," 15.9"," 27.0","  41.0"," ","  30.9"," "," 0.07","G","999.9","000000"
"72505394728","2018-03-15","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  36.8","24","  20.5","24","1001.1","22","996.1","24","  9.1","24","  9.3","24"," 14.0"," 27.0","  48.0"," ","  30.9"," "," 0.01","G","999.9","001000"
"72505394728","2018-03-16","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.9","24","  20.3","24","1005.6","24","000.7","24"," 10.0","24","  8.4","24"," 14.0"," 26.0","  48.0"," ","  32.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-03-17","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.6","24","  11.7","24","1010.1","24","005.1","24"," 10.0","24","  7.9","23"," 12.0"," 21.0","  48.0"," ","  27.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-03-18","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  36.2","24","   5.8","24","1012.0","24","007.0","24"," 10.0","24","  5.6","24"," 13.0"," 22.9","  48.0"," ","  27.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-03-19","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  39.4","24","  10.8","24","1012.9","24","008.0","24"," 10.0","24","  4.3","22"," 11.1"," 15.0","  46.9"," ","  28.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-03-20","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.0","24","   8.8","24","1013.2","24","008.3","24"," 10.0","24","  7.1","24"," 11.1"," 20.0","  46.9"," ","  30.0"," "," 0.00","G","999.9","010000"
"72505394728","2018-03-21","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  34.6","24","  24.9","24","1006.2","17","000.7","24","  4.7","24","  9.6","24"," 18.1"," 28.0","  39.0"," ","  30.0"," "," 0.01","G","999.9","101000"
"72505394728","2018-03-22","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.7","24","  26.9","24","1008.5","17","002.4","24","  5.0","24","  6.8","24"," 13.0"," 20.0","  50.0"," ","  30.9"," "," 1.04","G","999.9","001000"
"72505394728","2018-03-23","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  41.6","24","  20.8","24","1015.2","24","010.3","24"," 10.0","24","  4.8","21","  8.9"," 18.1","  50.0"," ","  32.0"," "," 0.06","G","  7.9","000000"
"72505394728","2018-03-24","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  42.0","24","  18.7","24","1018.2","24","013.3","24"," 10.0","24","  5.2","22","  8.0","999.9","  51.1"," ","  35.1"," "," 0.00","G","  1.2","000000"
"72505394728","2018-03-25","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  39.5","24","  21.7","24","1025.8","22","021.0","24"," 10.0","24","  6.9","23"," 14.0"," 24.1","  51.1"," ","  33.1"," "," 0.00","G","999.9","000000"
"72505394728","2018-03-26","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  40.6","24","  20.3","24","1037.5","24","032.5","24"," 10.0","24","  5.5","23","  8.9"," 22.9","  50.0"," ","  33.1"," "," 0.00","G","999.9","000000"
"72505394728","2018-03-27","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  39.8","24","  21.8","24","1034.0","24","029.0","24"," 10.0","24","  3.2","24","  7.0","999.9","  50.0"," ","  34.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-03-28","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  43.9","24","  33.7","24","1019.0","20","014.2","24","  8.4","24","  3.6","24","  7.0"," 15.0","  52.0"," ","  34.0"," "," 0.04","G","999.9","010000"
"72505394728","2018-03-29","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  50.8","24","  44.8","24","1016.2","20","011.1","24","  6.2","24","  2.4","23","  8.0","999.9","  53.1"," ","  37.9"," "," 0.03","G","999.9","010000"
"72505394728","2018-03-30","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  52.5","24","  46.3","24","1007.4","17","003.0","24","  6.0","24","  3.3","23","  9.9"," 18.1","  62.1"," ","  48.0"," "," 0.03","G","999.9","010000"
"72505394728","2018-03-31","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  46.6","24","  21.5","24","1021.1","24","016.2","24"," 10.0","24","  5.4","24"," 12.0"," 22.0","  62.1"," ","  39.0"," "," 0.03","G","999.9","000000"
"72505394728","2018-04-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  51.1","24","  27.8","24","1016.3","24","011.4","24"," 10.0","24","  5.7","22"," 11.1"," 19.0","  60.1"," ","  39.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-04-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  39.4","24","  25.8","24","1019.2","18","014.3","24","  7.4","24","  5.7","24"," 11.1"," 17.1","  60.1"," ","  33.1"," "," 0.46","G","999.9","101000"
"72505394728","2018-04-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  40.6","24","  34.1","24","1021.0","15","014.9","24","  7.2","24","  3.5","24","  9.9","999.9","  43.0"," ","  33.1"," "," 0.13","G","  5.1","010000"
"72505394728","2018-04-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  46.7","24","  39.0","24","1004.2","16","999.0","24","  3.9","24","  6.0","24"," 15.9"," 35.0","  55.9"," ","  39.0"," "," 0.26","G","999.9","110000"
"72505394728","2018-04-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  40.2","24","  13.9","24","1015.1","24","010.2","24"," 10.0","24","  9.3","20"," 15.0"," 28.9","  55.9"," ","  34.0"," "," 0.04","G","999.9","000000"
"72505394728","2018-04-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  44.8","24","  25.0","24","1015.3","20","010.3","24","  9.4","24","  4.7","23"," 12.0"," 22.0","  62.1"," ","  34.0"," "," 0.00","G","999.9","010000"
"72505394728","2018-04-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  45.7","24","  23.7","24","1009.4","23","004.4","24"," 10.0","24","  5.5","22","  9.9"," 20.0","  62.1"," ","  37.0"," "," 0.11","G","999.9","000000"
"72505394728","2018-04-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  38.6","24","  13.9","24","1012.2","24","007.3","24"," 10.0","24","  7.4","24"," 14.0"," 22.9","  48.9"," ","  32.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-04-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  38.0","24","  15.2","24","1020.4","24","015.5","24"," 10.0","24","  5.4","21","  9.9"," 19.0","  48.9"," ","  32.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-04-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  42.9","24","  28.2","24","1020.7","19","015.8","24","  8.6","24","  4.5","23","  8.9"," 17.1","  51.1"," ","  32.0"," "," 0.01","G","999.9","010000"
"72505394728","2018-04-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  44.2","24","  20.3","24","1021.3","24","016.4","24"," 10.0","24","  3.4","23","  6.0"," 15.0","  51.1"," ","  37.9"," "," 0.00","I","999.9","000000"
"72505394728","2018-04-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  51.5","24","  33.2","24","1016.8","24","011.9","24"," 10.0","24","  3.8","23","  8.0"," 20.0","  63.0"," ","  37.0"," "," 0.00","G","999.9","000000"
"72505394728","2018-04-13","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  67.3","24","  41.9","24","1010.7","24","005.9","24"," 10.0","24","  5.7","22","  9.9"," 20.0","  82.0"," ","  46.0"," "," 0.00","G","999.9","000000"
