"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72505394728","2022-01-19","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.4","24","  19.8","24","1018.6","24","013.6","24"," 10.0","24","  4.7","22","  8.9"," 22.9","  48.9"," ","  28.0"," "," 0.00","G","999.9","000000"
"72505394728","2022-01-20","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  38.8","24","  26.0","24","1017.9","18","013.2","24","  7.7","24","  6.3","19"," 12.0"," 20.0","  48.9"," ","  28.0"," "," 0.15","G","999.9","011000"
"72505394728","2022-01-21","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  19.3","24","   0.3","24","1031.9","24","026.8","24"," 10.0","24","  6.9","22"," 11.1"," 21.0","  28.9","*","  14.0","*"," 0.15","G","999.9","000000"
"72505394728","2022-01-22","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  20.5","24","   3.4","24","1029.3","24","024.1","24"," 10.0","24","  5.2","23"," 11.1"," 17.1","  28.9"," ","  12.9"," "," 0.00","G","999.9","000000"
"72505394728","2022-01-23","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  29.1","24","   7.8","24","1014.3","24","009.3","24"," 10.0","24","  5.3","23","  9.9"," 18.1","  37.0"," ","  12.9"," "," 0.00","G","999.9","000000"
"72505394728","2022-01-24","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  30.5","24","  20.7","24","1011.1","20","005.9","24","  8.1","24","  3.4","24","  8.0","999.9","  37.0"," ","  24.1"," "," 0.02","G","999.9","001000"
"72505394728","2022-01-25","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.3","24","  24.3","24","1012.6","24","007.6","24","  9.0","24","  4.9","24","  8.9"," 15.0","  42.1"," ","  26.1"," "," 0.00","G","999.9","000000"
"72505394728","2022-01-26","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  25.6","24","   4.1","24","1025.0","24","019.9","24"," 10.0","24","  5.8","21"," 11.1"," 20.0","  42.1"," ","  19.9"," "," 0.00","G","999.9","000000"
"72505394728","2022-01-27","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  23.9","24","   4.6","24","1029.9","24","024.8","24"," 10.0","24","  4.2","24","  8.0","999.9","  32.0"," ","  17.1"," "," 0.00","G","999.9","000000"
"72505394728","2022-01-28","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  30.6","24","  17.8","24","1021.2","18","015.7","24","  6.6","24","  3.7","23","  8.0"," 17.1","  32.0"," ","  17.1"," "," 0.00","G","999.9","001000"
"72505394728","2022-01-29","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  21.9","24","  16.1","24","1005.6","15","003.4","24","  2.1","24","  9.7","24"," 15.0"," 28.0","  32.0"," ","  15.1"," "," 0.58","G","999.9","101000"
"72505394728","2022-01-30","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  17.1","24","  -1.0","24","1013.3","24","008.2","24"," 10.0","24","  7.9","23"," 15.0"," 24.1","  28.9"," ","  12.0"," "," 0.32","G","  5.9","000000"
"72505394728","2022-01-31","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  25.0","24","   5.6","24","1025.3","24","020.2","24"," 10.0","24","  3.5","24","  6.0"," 14.0","  30.9"," ","  12.0"," "," 0.00","G","  7.1","000000"
"72505394728","2022-02-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  28.6","24","  14.0","24","1032.9","24","027.8","24"," 10.0","24","  4.4","24","  8.0","999.9","  36.0"," ","  21.0"," "," 0.00","G","  5.9","000000"
"72505394728","2022-02-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.7","24","  30.6","24","1031.3","15","026.2","24","  8.8","24","  3.5","23","  6.0","999.9","  46.9"," ","  23.0"," "," 0.00","G","  5.9","000000"
"72505394728","2022-02-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  44.4","24","  42.1","24","1024.8"," 9","019.4","24","  4.5","24","  3.0","24","  8.9","999.9","  48.0"," ","  32.0"," "," 0.01","G","  3.9","110000"
"72505394728","2022-02-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  43.6","24","  40.8","24","1013.6","13","008.4","24","  5.5","24","  5.4","22","  9.9"," 22.0","  57.0"," ","  28.9"," "," 0.60","G","  2.0","011000"
"72505394728","2022-02-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  24.9","24","  14.4","24","1021.7","22","016.1","24","  9.7","24","  7.2","24"," 13.0"," 24.1","  28.4","*","  21.9","*"," 0.53","G","999.9","001000"
"72505394728","2022-02-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  22.3","24","   7.2","24","1035.4","24","030.2","24"," 10.0","24","  4.7","21"," 11.1"," 19.0","  30.0"," ","  17.1"," "," 0.00","G","999.9","000000"
"72505394728","2022-02-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  32.7","24","  28.2","24","1030.7"," 7","022.2","24","  5.9","24","  3.3","24","  8.9","999.9","  37.4","*","  28.4","*"," 0.00","G","999.9","011000"
"72505394728","2022-02-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.6","24","  30.1","24","1013.4","19","008.9","24","  8.1","24","  5.4","24"," 12.0"," 22.0","  45.0"," ","  30.0"," "," 0.22","G","999.9","010000"
"72505394728","2022-02-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.8","24","  19.9","24","1017.3","24","012.4","23"," 10.0","24","  3.8","24","  8.9","999.9","  46.0"," ","  28.9"," "," 0.07","G","999.9","000000"
"72505394728","2022-02-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  44.7","24","  29.1","24","1011.6","24","006.7","24","  9.9","24","  4.1","21","  9.9"," 17.1","  54.0"," ","  28.9"," "," 0.00","G","999.9","000000"
"72505394728","2022-02-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  47.5","24","  23.3","24","1014.3","24","009.4","24"," 10.0","24","  4.2","24","  8.9"," 22.0","  57.0"," ","  37.0"," "," 0.00","G","999.9","000000"
"72505394728","2022-02-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  53.9","24","  27.9","24","1012.6","24","007.8","24"," 10.0","24","  6.8","22","  9.9"," 20.0","  59.0"," ","  37.9"," "," 0.00","G","999.9","000000"
"72505394728","2022-02-13","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.0","24","  24.8","24","1019.0","15","014.6","24","  5.1","24","  5.4","24","  9.9"," 19.0","  59.0"," ","  28.9"," "," 0.14","G","999.9","101000"
"72505394728","2022-02-14","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  21.8","24","   3.5","24","1019.5","24","014.4","24"," 10.0","24","  7.9","22"," 12.0"," 22.0","  42.1"," ","  16.0"," "," 0.09","G","  1.2","000000"
"72505394728","2022-02-15","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  21.9","24","   0.3","23","1034.1","23","029.2","22"," 10.0","24","  4.5","23","  8.0","999.9","  30.0"," ","  16.0"," "," 0.00","G","  1.2","000000"
"72505394728","2022-02-16","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  34.9","24","  18.9","24","1038.1","24","033.0","24"," 10.0","24","  4.5","24","  8.0"," 17.1","  43.0"," ","  16.0"," "," 0.00","G","999.9","000000"
"72505394728","2022-02-17","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  55.6","24","  41.7","24","1022.5","24","017.6","24"," 10.0","24","  6.6","20"," 11.1"," 22.0","  68.0","*","  45.0","*"," 0.00","G","999.9","000000"
"72505394728","2022-02-18","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  49.5","24","  35.9","24","1005.5","21","000.0","24","  8.7","24","  8.5","24"," 15.0"," 26.0","  68.0"," ","  33.1"," "," 0.64","G","999.9","010000"
"72505394728","2022-02-19","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  31.4","24","  11.1","24","1016.1","23","010.9","24"," 10.0","24","  5.6","23"," 15.0"," 29.9","  39.0","*","  26.1","*"," 0.33","G","999.9","001000"
"72505394728","2022-02-20","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  27.0","24","   3.6","24","1028.2","24","023.2","24"," 10.0","24","  7.7","22"," 15.0"," 27.0","  39.9"," ","  21.0"," "," 0.00","G","999.9","000000"
"72505394728","2022-02-21","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  39.2","23","  21.2","23","1026.8","23","021.7","23"," 10.0","23","  4.9","22","  8.9"," 22.9","  55.0"," ","  21.0"," "," 0.00","G","999.9","000000"
"72505394728","2022-02-22","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  45.1","24","  39.5","24","1025.5","18","019.8","24","  6.4","24","  4.3","23","  9.9"," 19.0","  55.0"," ","  32.0"," "," 0.00","G","999.9","010000"
"72505394728","2022-02-23","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  60.8","24","  49.0","24","1014.0","23","009.2","23"," 10.0","24","  6.6","22"," 11.1"," 26.0","  68.0"," ","  37.0"," "," 0.26","G","999.9","000000"
"72505394728","2022-02-24","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  32.9","24","  12.7","24","1028.8","24","023.8","24"," 10.0","24","  7.0","23"," 15.0"," 21.0","  43.0","*","  28.9","*"," 0.00","G","999.9","000000"
"72505394728","2022-02-25","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  33.2","24","  25.2","24","1023.6","14","016.3","24","  6.6","24","  7.0","24"," 14.0"," 22.0","  41.0"," ","  28.9"," "," 0.50","G","999.9","011000"
"72505394728","2022-02-26","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  29.2","24","  12.1","24","1028.2","24","023.1","23"," 10.0","24","  6.6","22"," 12.0"," 22.0","  41.0"," ","  24.1"," "," 0.24","G","999.9","000000"
"72505394728","2022-02-27","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  35.8","24","  15.1","24","1018.2","24","013.2","24"," 10.0","24","  7.5","24"," 14.0"," 25.1","  48.0"," ","  24.1"," "," 0.00","G","999.9","000000"
"72505394728","2022-02-28","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  32.5","24","   6.2","24","1021.3","24","016.3","24"," 10.0","24","  6.9","23"," 13.0"," 22.0","  48.0"," ","  26.1"," "," 0.00","G","999.9","000000"
"72505394728","2022-03-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.3","24","  16.5","24","1022.3","24","017.3","24"," 10.0","24","  4.8","24"," 13.0"," 20.0","  46.0"," ","  26.1"," "," 0.00","G","999.9","000000"
"72505394728","2022-03-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  45.8","24","  28.4","24","1014.5","24","009.6","24","  9.9","24","  5.0","23","  7.0"," 18.1","  52.0"," ","  30.9"," "," 0.00","G","999.9","000000"
"72505394728","2022-03-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  41.6","24","  21.2","24","1015.1","23","010.0","24","  9.7","24","  7.5","23"," 15.0"," 24.1","  52.0"," ","  33.1"," "," 0.03","G","999.9","010000"
"72505394728","2022-03-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  27.7","24","   2.6","24","1031.6","24","026.5","24"," 10.0","24","  5.7","21"," 11.1"," 19.0","  48.0"," ","  21.0"," "," 0.00","I","999.9","000000"
"72505394728","2022-03-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.8","24","  14.8","24","1031.8","24","026.8","24"," 10.0","24","  2.9","24","  7.0"," 15.0","  46.0"," ","  21.0"," "," 0.00","G","999.9","000000"
"72505394728","2022-03-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  51.7","24","  42.7","24","1019.2","17","014.5","24","  8.5","24","  4.5","22","  9.9"," 19.0","  68.0"," ","  32.0"," "," 0.00","G","999.9","110000"
"72505394728","2022-03-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  67.2","24","  52.2","24","1008.8","24","004.0","24","  9.8","24","  5.3","21"," 11.1"," 20.0","  73.9","*","  59.0","*"," 0.06","G","999.9","010000"
"72505394728","2022-03-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  47.4","24","  24.1","24","1013.3","24","008.4","24"," 10.0","24","  9.6","24"," 18.1"," 34.0","  73.9"," ","  39.0"," "," 0.03","G","999.9","010000"
"72505394728","2022-03-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  37.7","24","  25.6","24","1019.9","14","013.3","24","  6.6","24","  4.8","23","  9.9"," 14.0","  50.0"," ","  33.1"," "," 0.01","G","999.9","111000"
"72505394728","2022-03-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  39.1","24","  30.2","24","1020.2","21","014.8","24","  8.5","24","  2.3","24","  8.0","999.9","  51.1"," ","  33.1"," "," 0.55","G","999.9","000000"
"72505394728","2022-03-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  45.4","24","  25.5","24","1018.5","24","013.5","24"," 10.0","24","  3.1","24","  8.0"," 15.9","  55.0"," ","  33.1"," "," 0.00","G","999.9","000000"
"72505394728","2022-03-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  39.8","24","  34.4","24","1002.0","12","994.9","24","  7.0","24","  7.1","23"," 18.1"," 32.1","  55.0"," ","  24.1"," "," 0.01","G","999.9","011000"
"72505394728","2022-03-13","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  26.7","24","   7.3","24","1015.6","22","011.2","24","  9.4","24","  9.2","24"," 15.9"," 28.0","  48.0"," ","  21.9"," "," 0.49","G","999.9","001000"
"72505394728","2022-03-14","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  42.0","24","  20.9","24","1027.3","24","022.3","24"," 10.0","24","  4.7","23","  8.9"," 18.1","  55.9"," ","  21.9"," "," 0.00","G","999.9","000000"
"72505394728","2022-03-15","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  53.6","24","  30.5","24","1023.6","24","018.6","24"," 10.0","24","  4.7","23","  8.0"," 18.1","  68.0"," ","  33.1"," "," 0.00","G","999.9","000000"
"72505394728","2022-03-16","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  57.5","24","  37.4","24","1021.3","24","016.4","24"," 10.0","24","  3.7","24","  9.9"," 15.9","  68.0"," ","  46.0"," "," 0.00","G","999.9","010000"
"72505394728","2022-03-17","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  48.9","24","  45.2","24","1018.2","17","013.0","24","  4.1","24","  5.7","24"," 11.1"," 15.9","  66.9"," ","  45.0"," "," 0.00","G","999.9","110000"
"72505394728","2022-03-18","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  57.6","24","  49.3","24","1015.0","17","009.9","24","  6.1","24","  2.9","24","  7.0"," 14.0","  73.9"," ","  45.0"," "," 0.08","G","999.9","100000"
"72505394728","2022-03-19","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  57.1","24","  50.3","24","1010.4","20","006.0","23","  7.0","24","  3.2","23","  7.0","999.9","  73.9"," ","  48.9"," "," 0.00","G","999.9","000000"
"72505394728","2022-03-20","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  60.1"," 9","  50.6"," 9","1006.4"," 9","001.7"," 9","  9.4"," 9","  2.6"," 9","  5.1","999.9","  69.1","*","  55.9","*"," 0.05","G","999.9","010000"
